episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
70,double_dqn,1,0.4402,0.46,18563,cpu,0,31,-9.9,0.72754,0.747561
71,double_dqn,1,0.4632,0.5,18563,cpu,2,70,9.43,0.71424,0.32894
72,double_dqn,1,0.4659,0.5,18563,cpu,0,8,-10.17,0.71272,0.084159
73,double_dqn,1,0.4735,0.52,18563,cpu,1,23,0.89,0.70835,0.318206
74,double_dqn,1,0.4782,0.54,18563,cpu,1,14,0.28,0.70569,0.314552
75,double_dqn,1,0.4805,0.52,18563,cpu,0,7,-9.66,0.70436,0.060435
76,double_dqn,1,0.4864,0.54,18563,cpu,1,18,0.44,0.70094,0.088065
77,double_dqn,1,0.4891,0.52,18563,cpu,0,8,-9.97,0.69942,0.404018
78,double_dqn,1,0.4924,0.5,18563,cpu,0,10,-10.19,0.69752,0.351373
79,double_dqn,1,0.5003,0.5,18563,cpu,0,24,-10.73,0.69296,0.315082
80,double_dqn,1,0.5083,0.52,18563,cpu,1,24,1.38,0.6884,0.2758
81,double_dqn,1,0.512,0.56,18563,cpu,2,11,10.12,0.68631,0.343899
82,double_dqn,1,0.5163,0.58,18563,cpu,1,13,0.59,0.68384,0.35768
83,double_dqn,1,0.5257,0.58,18563,cpu,1,29,-0.17,0.67833,1.096195
84,double_dqn,1,0.528,0.58,18563,cpu,0,7,-10.06,0.677,0.087746
85,double_dqn,1,0.5311,0.62,18563,cpu,2,9,10.34,0.67529,0.107234
86,double_dqn,1,0.5474,0.66,18563,cpu,2,49,10.54,0.66598,0.932213
87,double_dqn,1,0.5595,0.64,18563,cpu,0,37,-9.96,0.65895,0.549344
88,double_dqn,1,0.5644,0.64,18563,cpu,0,15,-10.34,0.6561,0.167859
89,double_dqn,1,0.5901,0.62,18563,cpu,0,78,-10.47,0.64128,0.583732
90,double_dqn,1,0.5941,0.6,18563,cpu,0,12,-10.01,0.639,0.402125
91,double_dqn,1,0.6188,0.64,18563,cpu,2,75,9.88,0.62475,0.084233
92,double_dqn,1,0.6288,0.7,18563,cpu,3,30,20.74,0.61905,0.377502
93,double_dqn,1,0.6368,0.72,18563,cpu,1,24,0.38,0.61449,0.031879
94,double_dqn,1,0.6414,0.72,18563,cpu,0,14,-9.83,0.61183,0.331325
95,double_dqn,1,0.6582,0.76,18563,cpu,2,51,10.32,0.60214,0.048141
96,double_dqn,1,0.6833,0.78,18563,cpu,3,76,20.88,0.5877,0.359985
97,double_dqn,1,0.689,0.78,18563,cpu,0,17,-10.56,0.58447,0.092756
98,double_dqn,1,0.6936,0.74,18563,cpu,1,14,0.48,0.58181,0.322358
99,double_dqn,1,0.7118,0.8,18563,cpu,3,54,21.3,0.57155,0.526381
100,double_dqn,1,0.7148,0.8,18563,cpu,0,9,-9.68,0.56984,0.376808
101,double_dqn,1,0.7175,0.8,18563,cpu,1,8,0.54,0.56832,0.057146
102,double_dqn,1,0.7303,0.76,18563,cpu,1,38,0.84,0.5611,0.340468
103,double_dqn,1,0.7375,0.78,18563,cpu,2,21,11.02,0.55711,0.027595
104,double_dqn,1,0.7595,0.84,18563,cpu,4,66,30.69,0.54457,0.6487
105,double_dqn,1,0.7695,0.86,18563,cpu,1,29,-0.17,0.53906,0.303297
106,double_dqn,1,0.772,0.86,18563,cpu,0,7,-9.66,0.53773,0.044324
107,double_dqn,1,0.7778,0.84,18563,cpu,1,17,0.15,0.5345,0.069443
108,double_dqn,1,0.7847,0.88,18563,cpu,2,20,10.53,0.5307,0.543288
109,double_dqn,1,0.797,0.92,18563,cpu,2,36,10.77,0.52386,0.080771
110,double_dqn,1,0.8241,0.94,18563,cpu,2,82,9.91,0.50828,0.590822
111,double_dqn,1,0.8292,0.96,18563,cpu,1,15,0.17,0.50543,0.02938
112,double_dqn,1,0.8363,0.96,18563,cpu,1,21,0.51,0.50144,0.31282
113,double_dqn,1,0.8434,1.0,18563,cpu,2,21,10.82,0.49745,0.049263
114,double_dqn,1,0.8471,1.02,18563,cpu,1,11,0.41,0.49536,0.336863
115,double_dqn,1,0.8532,1.04,18563,cpu,1,18,0.44,0.49194,0.321655
116,double_dqn,1,0.8592,1.02,18563,cpu,0,18,-10.07,0.48852,0.296503
117,double_dqn,1,0.8675,1.02,18563,cpu,0,25,-9.84,0.48377,0.335594
118,double_dqn,1,0.8713,1.04,18563,cpu,1,11,0.41,0.48168,0.072766
119,double_dqn,1,0.8819,1.08,18563,cpu,2,31,10.72,0.47579,0.081902
120,double_dqn,1,0.8855,1.08,18563,cpu,0,11,-10.1,0.4737,0.38279
121,double_dqn,1,0.9001,1.08,18563,cpu,2,43,11.4,0.46553,0.060023
122,double_dqn,1,0.9054,1.08,18563,cpu,0,16,-9.65,0.46249,0.063332
123,double_dqn,1,0.9081,1.06,18563,cpu,0,8,-9.77,0.46097,0.103473
124,double_dqn,1,0.9142,1.06,18563,cpu,1,18,0.44,0.45755,0.07961
125,double_dqn,1,0.9222,1.08,18563,cpu,1,24,0.18,0.45299,0.613801
126,double_dqn,1,0.9269,1.08,18563,cpu,1,14,0.88,0.45033,0.863677
127,double_dqn,1,0.9306,1.1,18563,cpu,1,11,0.21,0.44824,0.103868
128,double_dqn,1,0.934,1.12,18563,cpu,1,10,0.32,0.44634,0.332788
129,double_dqn,1,0.9387,1.12,18563,cpu,0,14,-10.03,0.44368,0.279411
130,double_dqn,1,0.9514,1.18,18563,cpu,4,38,31.37,0.43646,0.049628
131,double_dqn,1,0.9673,1.2,18563,cpu,3,47,22.27,0.42753,0.338704
132,double_dqn,1,0.9883,1.32,18563,cpu,7,62,62.46,0.41575,0.79592
133,double_dqn,1,0.9942,1.32,18563,cpu,1,17,0.35,0.41252,0.277595
134,double_dqn,1,1.0068,1.38,18563,cpu,3,37,21.57,0.40549,0.057181
