episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
20,lightweight_snake_ddqn,1,0.1585,0.4,9412,cpu,0,36,-10.85,0.91355,0.270965
21,lightweight_snake_ddqn,1,0.1747,0.381,9412,cpu,0,37,-9.96,0.90652,0.008871
22,lightweight_snake_ddqn,1,0.1796,0.3636,9412,cpu,0,11,-10.5,0.90443,0.305446
23,lightweight_snake_ddqn,1,0.1858,0.3478,9412,cpu,0,14,-9.83,0.90177,0.319863
24,lightweight_snake_ddqn,1,0.2068,0.3333,9412,cpu,0,48,-10.97,0.89265,0.017215
25,lightweight_snake_ddqn,1,0.2289,0.36,9412,cpu,1,50,-0.68,0.88315,0.041966
26,lightweight_snake_ddqn,1,0.2311,0.3462,9412,cpu,0,5,-10.44,0.8822,0.050915
27,lightweight_snake_ddqn,1,0.2483,0.3333,9412,cpu,0,39,-10.78,0.87479,0.035336
28,lightweight_snake_ddqn,1,0.275,0.3929,9412,cpu,2,60,9.93,0.86339,0.025874
29,lightweight_snake_ddqn,1,0.2804,0.3793,9412,cpu,0,12,-10.61,0.86111,0.026792
30,lightweight_snake_ddqn,1,0.2921,0.3667,9412,cpu,0,26,-10.15,0.85617,0.060872
31,lightweight_snake_ddqn,1,0.297,0.3548,9412,cpu,0,11,-10.3,0.85408,0.2839
32,lightweight_snake_ddqn,1,0.3019,0.3438,9412,cpu,0,11,-10.5,0.85199,0.29117
33,lightweight_snake_ddqn,1,0.3067,0.3333,9412,cpu,0,11,-10.3,0.8499,0.008894
34,lightweight_snake_ddqn,1,0.3111,0.3529,9412,cpu,1,10,0.32,0.848,0.060577
35,lightweight_snake_ddqn,1,0.3208,0.3429,9412,cpu,0,22,-10.31,0.84382,0.300316
36,lightweight_snake_ddqn,1,0.3457,0.3889,9412,cpu,2,56,9.77,0.83318,0.254919
37,lightweight_snake_ddqn,1,0.3539,0.3784,9412,cpu,0,19,-10.38,0.82957,0.013569
38,lightweight_snake_ddqn,1,0.3676,0.4211,9412,cpu,2,31,10.72,0.82368,1.133041
39,lightweight_snake_ddqn,1,0.3721,0.4103,9412,cpu,0,10,-10.39,0.82178,0.025878
40,lightweight_snake_ddqn,1,0.3823,0.4,9412,cpu,0,23,-10.42,0.81741,0.26668
41,lightweight_snake_ddqn,1,0.4026,0.4146,9412,cpu,1,46,0.16,0.80867,0.605631
42,lightweight_snake_ddqn,1,0.4287,0.4286,9412,cpu,1,59,-0.47,0.79746,0.326561
43,lightweight_snake_ddqn,1,0.4354,0.4419,9412,cpu,1,15,0.37,0.79461,0.330923
44,lightweight_snake_ddqn,1,0.4545,0.4545,9412,cpu,1,43,0.09,0.78644,0.029769
45,lightweight_snake_ddqn,1,0.4749,0.4667,9412,cpu,1,46,-0.24,0.7777,0.028939
46,lightweight_snake_ddqn,1,0.479,0.4783,9412,cpu,1,9,0.03,0.77599,0.04465
47,lightweight_snake_ddqn,1,0.487,0.5106,9412,cpu,2,18,10.75,0.77257,0.03283
48,lightweight_snake_ddqn,1,0.5092,0.5208,9412,cpu,1,50,-0.48,0.76307,0.027164
49,lightweight_snake_ddqn,1,0.5241,0.5714,9412,cpu,3,33,21.01,0.7568,0.292185
50,lightweight_snake_ddqn,1,0.536,0.56,9412,cpu,0,27,-10.46,0.75167,0.031286
51,lightweight_snake_ddqn,1,0.5477,0.54,9412,cpu,0,26,-10.35,0.74673,0.288555
52,lightweight_snake_ddqn,1,0.5576,0.52,9412,cpu,0,22,-9.71,0.74255,0.321874
53,lightweight_snake_ddqn,1,0.5638,0.52,9412,cpu,0,14,-10.43,0.73989,0.084946
54,lightweight_snake_ddqn,1,0.5666,0.54,9412,cpu,1,6,0.16,0.73875,0.030789
55,lightweight_snake_ddqn,1,0.5759,0.54,9412,cpu,0,21,-10.0,0.73476,0.317867
56,lightweight_snake_ddqn,1,0.6114,0.56,9412,cpu,1,80,0.42,0.71956,0.561798
57,lightweight_snake_ddqn,1,0.6223,0.62,9412,cpu,3,24,20.4,0.715,0.633378
58,lightweight_snake_ddqn,1,0.6249,0.62,9412,cpu,0,6,-10.35,0.71386,0.100615
59,lightweight_snake_ddqn,1,0.6445,0.64,9412,cpu,1,44,0.38,0.7055,0.366091
60,lightweight_snake_ddqn,1,0.6592,0.62,9412,cpu,1,33,0.39,0.69923,0.329496
61,lightweight_snake_ddqn,1,0.6642,0.6,9412,cpu,0,11,-10.3,0.69714,0.347096
62,lightweight_snake_ddqn,1,0.6753,0.6,9412,cpu,0,25,-10.44,0.69239,0.583276
63,lightweight_snake_ddqn,1,0.7104,0.62,9412,cpu,2,79,9.84,0.67738,0.053328
64,lightweight_snake_ddqn,1,0.7243,0.66,9412,cpu,2,31,10.32,0.67149,0.073517
65,lightweight_snake_ddqn,1,0.7305,0.66,9412,cpu,0,14,-9.83,0.66883,0.874256
66,lightweight_snake_ddqn,1,0.7396,0.68,9412,cpu,2,20,11.13,0.66503,0.037277
67,lightweight_snake_ddqn,1,0.7547,0.7,9412,cpu,1,34,0.48,0.65857,0.098557
68,lightweight_snake_ddqn,1,0.7681,0.72,9412,cpu,1,30,0.72,0.65287,0.058388
69,lightweight_snake_ddqn,1,0.7747,0.72,9412,cpu,1,15,0.57,0.65002,0.112794
70,lightweight_snake_ddqn,1,0.7908,0.74,9412,cpu,1,36,1.06,0.64318,0.353208
71,lightweight_snake_ddqn,1,0.8122,0.78,9412,cpu,2,48,10.65,0.63406,0.071453
72,lightweight_snake_ddqn,1,0.8259,0.8,9412,cpu,1,31,0.21,0.62817,0.075322
73,lightweight_snake_ddqn,1,0.83,0.8,9412,cpu,0,9,-9.28,0.62646,0.038148
74,lightweight_snake_ddqn,1,0.8476,0.84,9412,cpu,2,39,10.44,0.61905,0.254201
75,lightweight_snake_ddqn,1,0.8553,0.82,9412,cpu,0,17,-10.16,0.61582,0.309029
76,lightweight_snake_ddqn,1,0.8597,0.84,9412,cpu,1,10,0.32,0.61392,0.221616
77,lightweight_snake_ddqn,1,0.8703,0.86,9412,cpu,1,24,-0.02,0.60936,0.067646
78,lightweight_snake_ddqn,1,0.8771,0.82,9412,cpu,0,15,-10.14,0.60651,0.134936
79,lightweight_snake_ddqn,1,0.9017,0.9,9412,cpu,4,55,31.1,0.59606,0.064876
80,lightweight_snake_ddqn,1,0.9094,0.92,9412,cpu,1,17,0.55,0.59283,0.055903
81,lightweight_snake_ddqn,1,0.9224,0.94,9412,cpu,1,29,-0.17,0.58732,0.263464
82,lightweight_snake_ddqn,1,0.9322,0.96,9412,cpu,1,22,0.6,0.58314,0.087672
83,lightweight_snake_ddqn,1,0.9597,1.04,9412,cpu,4,61,31.04,0.57155,0.413468
84,lightweight_snake_ddqn,1,0.9646,1.04,9412,cpu,1,11,0.01,0.56946,0.106649
85,lightweight_snake_ddqn,1,0.9742,1.08,9412,cpu,2,21,10.42,0.56547,0.361467
86,lightweight_snake_ddqn,1,0.9873,1.08,9412,cpu,2,29,10.74,0.55996,0.557967
87,lightweight_snake_ddqn,1,1.0046,1.12,9412,cpu,2,38,11.15,0.55274,0.351453
88,lightweight_snake_ddqn,1,1.0106,1.12,9412,cpu,2,13,10.7,0.55027,0.403013
89,lightweight_snake_ddqn,1,1.0238,1.14,9412,cpu,1,29,0.63,0.54476,0.126446
90,lightweight_snake_ddqn,1,1.0342,1.2,9412,cpu,3,23,20.11,0.54039,0.343504
91,lightweight_snake_ddqn,1,1.0481,1.2,9412,cpu,1,31,0.01,0.5345,0.024215
92,lightweight_snake_ddqn,1,1.0535,1.18,9412,cpu,0,12,-9.61,0.53222,0.101781
93,lightweight_snake_ddqn,1,1.0598,1.18,9412,cpu,1,14,0.48,0.52956,0.07069
94,lightweight_snake_ddqn,1,1.0939,1.18,9412,cpu,1,76,0.26,0.51512,0.351042
95,lightweight_snake_ddqn,1,1.1038,1.18,9412,cpu,1,22,0.4,0.51094,0.188066
96,lightweight_snake_ddqn,1,1.1089,1.18,9412,cpu,1,11,0.41,0.50885,0.319765
97,lightweight_snake_ddqn,1,1.1283,1.2,9412,cpu,3,43,20.71,0.50068,0.143718
98,lightweight_snake_ddqn,1,1.1387,1.22,9412,cpu,2,23,11.2,0.49631,0.304562
99,lightweight_snake_ddqn,1,1.1493,1.18,9412,cpu,1,23,0.89,0.49194,0.105379
100,lightweight_snake_ddqn,1,1.1575,1.2,9412,cpu,1,18,0.44,0.48852,0.513408
101,lightweight_snake_ddqn,1,1.1688,1.2,9412,cpu,0,25,-9.84,0.48377,0.446444
102,lightweight_snake_ddqn,1,1.1816,1.22,9412,cpu,1,28,1.34,0.47845,0.578757
103,lightweight_snake_ddqn,1,1.1894,1.24,9412,cpu,1,17,0.35,0.47522,0.359336
104,lightweight_snake_ddqn,1,1.2047,1.26,9412,cpu,2,34,10.99,0.46876,0.449923
105,lightweight_snake_ddqn,1,1.2143,1.32,9412,cpu,3,21,20.53,0.46477,0.367468
106,lightweight_snake_ddqn,1,1.2198,1.32,9412,cpu,1,12,0.5,0.46249,0.619965
107,lightweight_snake_ddqn,1,1.2235,1.26,9412,cpu,0,8,-9.77,0.46097,0.256852
108,lightweight_snake_ddqn,1,1.2499,1.3,9412,cpu,2,59,10.24,0.44976,0.214015
109,lightweight_snake_ddqn,1,1.2668,1.34,9412,cpu,3,37,21.17,0.44273,0.173132
110,lightweight_snake_ddqn,1,1.284,1.4,9412,cpu,4,38,30.97,0.43551,0.6927
111,lightweight_snake_ddqn,1,1.2913,1.42,9412,cpu,1,16,-0.54,0.43247,0.200561
112,lightweight_snake_ddqn,1,1.3032,1.46,9412,cpu,2,26,10.87,0.42753,0.727409
113,lightweight_snake_ddqn,1,1.3209,1.48,9412,cpu,3,39,21.75,0.42012,0.514555
114,lightweight_snake_ddqn,1,1.3562,1.48,9412,cpu,2,78,11.35,0.4053,0.553852
115,lightweight_snake_ddqn,1,1.3666,1.5,9412,cpu,1,23,0.49,0.40093,0.745373
116,lightweight_snake_ddqn,1,1.3961,1.6,9412,cpu,7,65,62.13,0.38858,0.292384
117,lightweight_snake_ddqn,1,1.4014,1.58,9412,cpu,0,12,-9.61,0.3863,0.11208
118,lightweight_snake_ddqn,1,1.4073,1.58,9412,cpu,1,13,0.39,0.38383,0.339477
119,lightweight_snake_ddqn,1,1.4197,1.6,9412,cpu,2,27,10.16,0.3787,0.235548
120,lightweight_snake_ddqn,1,1.4437,1.68,9412,cpu,5,53,41.63,0.36863,1.05587
121,lightweight_snake_ddqn,1,1.4501,1.66,9412,cpu,1,14,0.68,0.36597,0.220648
122,lightweight_snake_ddqn,1,1.4708,1.7,9412,cpu,3,45,22.29,0.35742,0.663363
123,lightweight_snake_ddqn,1,1.478,1.7,9412,cpu,0,16,-10.05,0.35438,0.374777
124,lightweight_snake_ddqn,1,1.4812,1.66,9412,cpu,0,7,-9.66,0.35305,0.16551
125,lightweight_snake_ddqn,1,1.4845,1.68,9412,cpu,1,7,0.45,0.35172,0.39453
126,lightweight_snake_ddqn,1,1.4976,1.68,9412,cpu,1,29,0.83,0.34621,0.098399
127,lightweight_snake_ddqn,1,1.5082,1.72,9412,cpu,3,23,20.51,0.34184,0.877891
128,lightweight_snake_ddqn,1,1.5259,1.76,9412,cpu,2,39,11.24,0.33443,0.639462
129,lightweight_snake_ddqn,1,1.5638,1.82,9412,cpu,7,83,64.35,0.31866,0.214975
130,lightweight_snake_ddqn,1,1.5796,1.86,9412,cpu,3,35,20.99,0.31201,0.245303
131,lightweight_snake_ddqn,1,1.5873,1.84,9412,cpu,0,17,-9.76,0.30878,0.365953
132,lightweight_snake_ddqn,1,1.6025,1.9,9412,cpu,4,33,31.12,0.30251,0.481505
133,lightweight_snake_ddqn,1,1.6121,1.86,9412,cpu,2,21,11.22,0.29852,0.855931
134,lightweight_snake_ddqn,1,1.6179,1.86,9412,cpu,1,13,0.59,0.29605,0.927776
135,lightweight_snake_ddqn,1,1.6238,1.84,9412,cpu,1,13,0.39,0.29358,0.591628
136,lightweight_snake_ddqn,1,1.6826,2.1,9412,cpu,15,128,147.08,0.26926,0.771762
137,lightweight_snake_ddqn,1,1.6979,2.1,9412,cpu,2,34,10.39,0.2628,0.494336
138,lightweight_snake_ddqn,1,1.7116,2.12,9412,cpu,3,30,21.54,0.2571,0.507448
139,lightweight_snake_ddqn,1,1.7277,2.2,9412,cpu,5,35,42.21,0.25045,0.355918
140,lightweight_snake_ddqn,1,1.7341,2.18,9412,cpu,2,14,10.79,0.24779,0.801004
141,lightweight_snake_ddqn,1,1.7602,2.28,9412,cpu,6,56,53.21,0.23715,0.191678
142,lightweight_snake_ddqn,1,1.7807,2.34,9412,cpu,3,45,22.49,0.2286,0.406205
143,lightweight_snake_ddqn,1,1.8448,2.56,9412,cpu,12,140,115.83,0.202,0.351885
144,lightweight_snake_ddqn,1,1.8578,2.62,9412,cpu,4,28,31.87,0.19668,0.093012
145,lightweight_snake_ddqn,1,1.8695,2.66,9412,cpu,3,25,21.29,0.19193,0.355939
146,lightweight_snake_ddqn,1,1.9197,2.84,9412,cpu,10,109,97.62,0.17122,0.691373
147,lightweight_snake_ddqn,1,1.9402,2.94,9412,cpu,8,44,72.95,0.16286,0.164283
148,lightweight_snake_ddqn,1,2.0037,3.22,9412,cpu,16,137,158.2,0.13683,0.371431
149,lightweight_snake_ddqn,1,2.0499,3.42,9412,cpu,11,100,105.32,0.11783,0.712683
150,lightweight_snake_ddqn,1,2.0655,3.48,9412,cpu,4,34,32.21,0.11137,0.269791
151,lightweight_snake_ddqn,1,2.0864,3.6,9412,cpu,6,45,53.02,0.10282,0.725623
152,lightweight_snake_ddqn,1,2.1424,3.88,9412,cpu,15,120,145.96,0.08002,0.313344
153,lightweight_snake_ddqn,1,2.1682,4.02,9412,cpu,8,56,72.63,0.06938,0.35983
154,lightweight_snake_ddqn,1,2.1945,4.08,9412,cpu,5,57,43.19,0.05855,0.614066
155,lightweight_snake_ddqn,1,2.2266,4.14,9412,cpu,6,69,54.98,0.05,0.640541
156,lightweight_snake_ddqn,1,2.2665,4.3,9412,cpu,9,86,85.84,0.05,0.661995
157,lightweight_snake_ddqn,1,2.2959,4.48,9412,cpu,9,63,84.57,0.05,0.94876
158,lightweight_snake_ddqn,1,2.3614,4.76,9412,cpu,16,141,156.96,0.05,0.933377
159,lightweight_snake_ddqn,1,2.4035,4.82,9412,cpu,6,91,52.36,0.05,1.048206
160,lightweight_snake_ddqn,1,2.4561,4.94,9412,cpu,10,113,96.98,0.05,0.591256
161,lightweight_snake_ddqn,1,2.4655,4.96,9412,cpu,2,20,11.13,0.05,0.581082
162,lightweight_snake_ddqn,1,2.4821,5.0,9412,cpu,4,36,32.79,0.05,1.087642
163,lightweight_snake_ddqn,1,2.5122,5.08,9412,cpu,7,65,64.33,0.05,0.269505
164,lightweight_snake_ddqn,1,2.515,5.04,9412,cpu,0,6,-9.55,0.05,0.252773
165,lightweight_snake_ddqn,1,2.5722,5.24,9412,cpu,11,123,105.39,0.05,0.586463
166,lightweight_snake_ddqn,1,2.637,5.38,9412,cpu,14,140,138.45,0.05,0.344826
167,lightweight_snake_ddqn,1,2.6697,5.54,9412,cpu,8,71,74.38,0.05,0.612368
168,lightweight_snake_ddqn,1,2.6866,5.66,9412,cpu,7,36,62.32,0.05,0.599742
169,lightweight_snake_ddqn,1,2.7352,5.78,9412,cpu,8,105,75.24,0.05,1.032834
170,lightweight_snake_ddqn,1,2.7936,5.92,9412,cpu,12,126,117.37,0.05,0.696661
171,lightweight_snake_ddqn,1,2.8812,6.3,9412,cpu,20,189,201.52,0.05,1.285361
172,lightweight_snake_ddqn,1,2.9413,6.5,9412,cpu,13,130,128.04,0.05,1.186012
173,lightweight_snake_ddqn,1,2.989,6.66,9412,cpu,8,103,75.06,0.05,0.735808
174,lightweight_snake_ddqn,1,3.0463,6.94,9412,cpu,14,123,137.52,0.05,0.150671
175,lightweight_snake_ddqn,1,3.142,7.36,9412,cpu,22,205,220.38,0.05,0.735258
176,lightweight_snake_ddqn,1,3.1656,7.44,9412,cpu,5,51,43.85,0.05,0.578216
177,lightweight_snake_ddqn,1,3.2105,7.58,9412,cpu,10,97,93.94,0.05,0.724698
178,lightweight_snake_ddqn,1,3.2657,7.84,9412,cpu,15,119,146.87,0.05,0.87706
179,lightweight_snake_ddqn,1,3.3115,7.92,9412,cpu,11,99,106.63,0.05,0.774057
180,lightweight_snake_ddqn,1,3.35,8.06,9412,cpu,10,83,94.88,0.05,0.881677
181,lightweight_snake_ddqn,1,3.3565,8.1,9412,cpu,2,14,10.79,0.05,0.66837
182,lightweight_snake_ddqn,1,3.4025,8.26,9412,cpu,12,99,115.14,0.05,0.945252
183,lightweight_snake_ddqn,1,3.4108,8.26,9412,cpu,2,18,10.35,0.05,0.71128
184,lightweight_snake_ddqn,1,3.435,8.38,9412,cpu,7,52,63.56,0.05,1.701639
185,lightweight_snake_ddqn,1,3.4639,8.58,9412,cpu,11,62,103.7,0.05,1.692354
186,lightweight_snake_ddqn,1,3.469,8.32,9412,cpu,2,11,10.52,0.05,0.458562
187,lightweight_snake_ddqn,1,3.5014,8.4,9412,cpu,6,70,54.07,0.05,0.629695
188,lightweight_snake_ddqn,1,3.5488,8.56,9412,cpu,11,102,106.5,0.05,0.59296
189,lightweight_snake_ddqn,1,3.6266,8.78,9412,cpu,16,167,161.7,0.05,0.621481
190,lightweight_snake_ddqn,1,3.6535,8.86,9412,cpu,6,58,54.59,0.05,0.679059
191,lightweight_snake_ddqn,1,3.7271,9.08,9412,cpu,17,157,169.31,0.05,0.955666
192,lightweight_snake_ddqn,1,3.8323,9.46,9412,cpu,22,223,219.0,0.05,1.339662
193,lightweight_snake_ddqn,1,3.8726,9.36,9412,cpu,7,86,65.22,0.05,1.165841
194,lightweight_snake_ddqn,1,3.9406,9.62,9412,cpu,17,145,169.43,0.05,0.555772
195,lightweight_snake_ddqn,1,3.958,9.64,9412,cpu,4,37,32.68,0.05,1.488987
196,lightweight_snake_ddqn,1,4.0341,9.86,9412,cpu,21,162,208.2,0.05,0.689726
197,lightweight_snake_ddqn,1,4.0595,9.84,9412,cpu,7,54,63.94,0.05,1.02538
198,lightweight_snake_ddqn,1,4.1334,9.8,9412,cpu,14,157,138.58,0.05,0.821142
199,lightweight_snake_ddqn,1,4.1867,9.84,9412,cpu,13,114,127.0,0.05,0.329146
200,lightweight_snake_ddqn,1,4.2607,10.12,9412,cpu,18,158,180.91,0.05,0.747941
201,lightweight_snake_ddqn,1,4.3175,10.28,9412,cpu,14,121,137.54,0.05,0.818739
202,lightweight_snake_ddqn,1,4.3652,10.22,9412,cpu,12,102,117.41,0.05,0.589483
203,lightweight_snake_ddqn,1,4.4315,10.34,9412,cpu,14,141,136.94,0.05,0.469252
204,lightweight_snake_ddqn,1,4.4417,10.28,9412,cpu,2,22,11.51,0.05,0.697996
205,lightweight_snake_ddqn,1,4.5125,10.44,9412,cpu,14,151,139.24,0.05,0.414716
206,lightweight_snake_ddqn,1,4.5311,10.36,9412,cpu,5,40,42.46,0.05,1.124746
207,lightweight_snake_ddqn,1,4.5779,10.38,9412,cpu,10,99,96.32,0.05,1.33273
208,lightweight_snake_ddqn,1,4.6415,10.42,9412,cpu,18,135,178.64,0.05,2.013824
209,lightweight_snake_ddqn,1,4.6578,10.36,9412,cpu,3,35,22.19,0.05,0.986002
210,lightweight_snake_ddqn,1,4.7175,10.44,9412,cpu,14,127,139.48,0.05,0.952477
211,lightweight_snake_ddqn,1,4.75,10.54,9412,cpu,7,69,65.09,0.05,0.382229
212,lightweight_snake_ddqn,1,4.8019,10.74,9412,cpu,14,110,137.55,0.05,0.73594
213,lightweight_snake_ddqn,1,4.8573,10.9,9412,cpu,15,118,146.58,0.05,0.618686
214,lightweight_snake_ddqn,1,4.886,11.04,9412,cpu,7,61,64.37,0.05,0.636942
215,lightweight_snake_ddqn,1,4.9118,10.96,9412,cpu,7,55,62.03,0.05,0.971437
216,lightweight_snake_ddqn,1,4.9236,10.74,9412,cpu,3,25,21.29,0.05,1.001276
217,lightweight_snake_ddqn,1,4.9744,10.86,9412,cpu,14,108,138.17,0.05,0.34018
218,lightweight_snake_ddqn,1,4.9927,10.8,9412,cpu,4,39,33.06,0.05,0.538348
219,lightweight_snake_ddqn,1,5.0424,10.9,9412,cpu,13,106,126.88,0.05,0.379697
220,lightweight_snake_ddqn,1,5.0634,10.76,9412,cpu,5,45,43.11,0.05,0.65674
221,lightweight_snake_ddqn,1,5.1698,10.84,9412,cpu,24,227,244.38,0.05,1.771367
222,lightweight_snake_ddqn,1,5.189,10.7,9412,cpu,6,41,52.66,0.05,0.663013
223,lightweight_snake_ddqn,1,5.2504,10.84,9412,cpu,15,131,148.35,0.05,0.572532
224,lightweight_snake_ddqn,1,5.2915,10.82,9412,cpu,13,87,126.17,0.05,0.855575
225,lightweight_snake_ddqn,1,5.3422,10.6,9412,cpu,11,108,106.64,0.05,0.994057
226,lightweight_snake_ddqn,1,5.3818,10.66,9412,cpu,8,85,75.04,0.05,0.951367
227,lightweight_snake_ddqn,1,5.4564,10.8,9412,cpu,17,159,167.69,0.05,0.879379
228,lightweight_snake_ddqn,1,5.4758,10.66,9412,cpu,8,41,72.48,0.05,0.347385
229,lightweight_snake_ddqn,1,5.5002,10.6,9412,cpu,8,52,73.07,0.05,0.970114
230,lightweight_snake_ddqn,1,5.5324,10.56,9412,cpu,8,69,73.8,0.05,0.144931
231,lightweight_snake_ddqn,1,5.5824,10.8,9412,cpu,14,107,137.08,0.05,0.379659
232,lightweight_snake_ddqn,1,5.6154,10.78,9412,cpu,11,70,105.02,0.05,0.832428
233,lightweight_snake_ddqn,1,5.6938,11.14,9412,cpu,20,168,199.83,0.05,0.518738
234,lightweight_snake_ddqn,1,5.754,11.32,9412,cpu,16,129,155.08,0.05,1.007583
235,lightweight_snake_ddqn,1,5.777,11.26,9412,cpu,8,49,72.6,0.05,0.537011
236,lightweight_snake_ddqn,1,5.8559,11.58,9412,cpu,18,169,179.9,0.05,0.975557
237,lightweight_snake_ddqn,1,5.8843,11.64,9412,cpu,9,61,84.19,0.05,0.965229
238,lightweight_snake_ddqn,1,5.9318,11.68,9412,cpu,13,102,126.92,0.05,0.547834
239,lightweight_snake_ddqn,1,5.9351,11.38,9412,cpu,1,7,0.45,0.05,0.858799
240,lightweight_snake_ddqn,1,5.9809,11.48,9412,cpu,11,98,106.14,0.05,0.59497
241,lightweight_snake_ddqn,1,6.1049,11.7,9412,cpu,28,264,285.55,0.05,0.677195
242,lightweight_snake_ddqn,1,6.1326,11.46,9412,cpu,10,59,93.92,0.05,1.089537
243,lightweight_snake_ddqn,1,6.1598,11.52,9412,cpu,10,58,94.23,0.05,1.460106
244,lightweight_snake_ddqn,1,6.2546,11.56,9412,cpu,19,203,190.27,0.05,0.727642
245,lightweight_snake_ddqn,1,6.3036,11.76,9412,cpu,14,105,137.9,0.05,1.004095
246,lightweight_snake_ddqn,1,6.3391,11.58,9412,cpu,12,76,115.47,0.05,0.758037
247,lightweight_snake_ddqn,1,6.4022,11.84,9412,cpu,20,135,197.46,0.05,2.020324
248,lightweight_snake_ddqn,1,6.413,11.64,9412,cpu,4,23,30.02,0.05,0.419928
249,lightweight_snake_ddqn,1,6.4528,11.64,9412,cpu,13,85,125.79,0.05,0.901493
250,lightweight_snake_ddqn,1,6.5078,11.56,9412,cpu,14,118,136.87,0.05,1.024912
251,lightweight_snake_ddqn,1,6.5191,11.36,9412,cpu,4,24,31.71,0.05,1.243617
252,lightweight_snake_ddqn,1,6.5238,11.14,9412,cpu,1,10,0.52,0.05,0.901716
253,lightweight_snake_ddqn,1,6.5518,11.06,9412,cpu,10,60,94.01,0.05,0.795381
254,lightweight_snake_ddqn,1,6.6114,11.32,9412,cpu,15,128,147.28,0.05,0.616207
255,lightweight_snake_ddqn,1,6.6559,11.28,9412,cpu,12,95,115.38,0.05,1.188186
256,lightweight_snake_ddqn,1,6.6768,11.3,9412,cpu,6,45,53.02,0.05,0.158302
257,lightweight_snake_ddqn,1,6.6884,11.14,9412,cpu,2,25,11.98,0.05,1.718519
258,lightweight_snake_ddqn,1,6.7395,11.04,9412,cpu,13,110,126.44,0.05,1.431982
259,lightweight_snake_ddqn,1,6.7828,11.22,9412,cpu,12,93,115.6,0.05,1.113418
260,lightweight_snake_ddqn,1,6.8234,11.18,9412,cpu,12,87,115.86,0.05,0.781766
261,lightweight_snake_ddqn,1,6.829,11.08,9412,cpu,2,12,10.81,0.05,0.859346
262,lightweight_snake_ddqn,1,6.8507,10.9,9412,cpu,5,47,42.29,0.05,0.748246
263,lightweight_snake_ddqn,1,6.925,11.0,9412,cpu,20,159,199.42,0.05,0.86363
264,lightweight_snake_ddqn,1,6.958,11.08,9412,cpu,11,71,105.11,0.05,0.857219
265,lightweight_snake_ddqn,1,7.0664,11.4,9412,cpu,23,231,231.03,0.05,0.629102
266,lightweight_snake_ddqn,1,7.1236,11.64,9412,cpu,15,122,148.14,0.05,1.152652
267,lightweight_snake_ddqn,1,7.1661,11.64,9412,cpu,14,91,135.84,0.05,0.417258
268,lightweight_snake_ddqn,1,7.208,11.8,9412,cpu,12,90,116.33,0.05,0.589341
269,lightweight_snake_ddqn,1,7.2411,11.7,9412,cpu,8,71,73.78,0.05,1.180559
270,lightweight_snake_ddqn,1,7.2514,11.62,9412,cpu,1,22,1.8,0.05,0.615531
271,lightweight_snake_ddqn,1,7.2822,11.3,9412,cpu,8,66,74.13,0.05,1.461215
272,lightweight_snake_ddqn,1,7.3381,11.46,9412,cpu,14,120,138.45,0.05,0.764403
273,lightweight_snake_ddqn,1,7.4261,11.62,9412,cpu,23,188,233.16,0.05,0.529199
