episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
83,random,1,0.0141,0.1,0,cpu,0,9,-10.28,0.0,0.0
84,random,1,0.0142,0.1,0,cpu,0,16,-10.85,0.0,0.0
85,random,1,0.0144,0.1,0,cpu,0,17,-10.16,0.0,0.0
86,random,1,0.0144,0.1,0,cpu,0,7,-10.66,0.0,0.0
87,random,1,0.0145,0.1,0,cpu,0,7,-10.26,0.0,0.0
88,random,1,0.0146,0.1,0,cpu,0,7,-10.66,0.0,0.0
89,random,1,0.0146,0.1,0,cpu,0,8,-10.77,0.0,0.0
90,random,1,0.0147,0.1,0,cpu,0,10,-9.79,0.0,0.0
91,random,1,0.0148,0.1,0,cpu,0,15,-10.94,0.0,0.0
92,random,1,0.0151,0.1,0,cpu,0,32,-10.61,0.0,0.0
93,random,1,0.0156,0.1,0,cpu,0,64,-10.73,0.0,0.0
94,random,1,0.0157,0.1,0,cpu,0,14,-10.63,0.0,0.0
95,random,1,0.0159,0.1,0,cpu,0,21,-10.0,0.0,0.0
96,random,1,0.016,0.1,0,cpu,0,13,-10.72,0.0,0.0
97,random,1,0.0161,0.1,0,cpu,0,18,-10.87,0.0,0.0
98,random,1,0.0163,0.08,0,cpu,0,23,-10.22,0.0,0.0
99,random,1,0.0164,0.08,0,cpu,0,10,-9.99,0.0,0.0
100,random,1,0.0165,0.08,0,cpu,0,6,-9.75,0.0,0.0
101,random,1,0.0165,0.08,0,cpu,0,6,-9.95,0.0,0.0
102,random,1,0.0167,0.08,0,cpu,0,16,-10.65,0.0,0.0
103,random,1,0.017,0.08,0,cpu,0,34,-10.23,0.0,0.0
104,random,1,0.0172,0.08,0,cpu,0,24,-10.33,0.0,0.0
105,random,1,0.0173,0.06,0,cpu,0,13,-10.72,0.0,0.0
106,random,1,0.0174,0.08,0,cpu,1,14,0.08,0.0,0.0
107,random,1,0.0175,0.08,0,cpu,0,10,-10.59,0.0,0.0
108,random,1,0.0177,0.1,0,cpu,1,25,-0.13,0.0,0.0
109,random,1,0.0178,0.1,0,cpu,0,8,-10.37,0.0,0.0
110,random,1,0.018,0.1,0,cpu,0,24,-10.93,0.0,0.0
111,random,1,0.0181,0.1,0,cpu,0,9,-9.88,0.0,0.0
112,random,1,0.0182,0.1,0,cpu,0,17,-10.56,0.0,0.0
113,random,1,0.0183,0.1,0,cpu,0,18,-10.87,0.0,0.0
114,random,1,0.0186,0.12,0,cpu,1,32,0.5,0.0,0.0
115,random,1,0.0188,0.12,0,cpu,0,28,-11.17,0.0,0.0
116,random,1,0.0189,0.12,0,cpu,0,13,-11.12,0.0,0.0
117,random,1,0.019,0.12,0,cpu,0,11,-9.7,0.0,0.0
118,random,1,0.0195,0.14,0,cpu,1,63,-0.71,0.0,0.0
119,random,1,0.0202,0.14,0,cpu,1,96,-0.94,0.0,0.0
120,random,1,0.0204,0.14,0,cpu,0,22,-10.91,0.0,0.0
121,random,1,0.0205,0.12,0,cpu,0,16,-9.45,0.0,0.0
122,random,1,0.0206,0.12,0,cpu,0,8,-10.17,0.0,0.0
123,random,1,0.021,0.14,0,cpu,1,52,0.3,0.0,0.0
124,random,1,0.0212,0.14,0,cpu,0,29,-10.48,0.0,0.0
125,random,1,0.0213,0.14,0,cpu,0,10,-10.79,0.0,0.0
126,random,1,0.0214,0.14,0,cpu,0,16,-10.45,0.0,0.0
127,random,1,0.0216,0.16,0,cpu,1,13,-0.21,0.0,0.0
128,random,1,0.022,0.16,0,cpu,0,52,-11.01,0.0,0.0
129,random,1,0.0222,0.16,0,cpu,0,25,-9.84,0.0,0.0
130,random,1,0.0224,0.18,0,cpu,1,34,-0.32,0.0,0.0
131,random,1,0.0228,0.18,0,cpu,1,52,0.1,0.0,0.0
132,random,1,0.0229,0.18,0,cpu,0,10,-10.79,0.0,0.0
133,random,1,0.023,0.18,0,cpu,0,14,-10.03,0.0,0.0
134,random,1,0.0231,0.18,0,cpu,0,11,-10.3,0.0,0.0
135,random,1,0.0233,0.18,0,cpu,0,24,-10.13,0.0,0.0
136,random,1,0.0235,0.18,0,cpu,0,24,-10.73,0.0,0.0
137,random,1,0.0237,0.18,0,cpu,0,26,-10.75,0.0,0.0
138,random,1,0.0238,0.18,0,cpu,0,7,-9.86,0.0,0.0
139,random,1,0.0239,0.18,0,cpu,0,20,-10.69,0.0,0.0
140,random,1,0.0242,0.2,0,cpu,1,39,-0.27,0.0,0.0
141,random,1,0.0243,0.2,0,cpu,0,9,-10.08,0.0,0.0
142,random,1,0.0244,0.2,0,cpu,0,16,-10.45,0.0,0.0
143,random,1,0.0245,0.2,0,cpu,0,10,-10.19,0.0,0.0
144,random,1,0.0246,0.2,0,cpu,0,13,-9.72,0.0,0.0
145,random,1,0.0251,0.2,0,cpu,0,52,-11.01,0.0,0.0
146,random,1,0.0252,0.2,0,cpu,0,12,-10.21,0.0,0.0
147,random,1,0.0252,0.2,0,cpu,0,11,-10.1,0.0,0.0
148,random,1,0.0257,0.24,0,cpu,2,56,9.97,0.0,0.0
149,random,1,0.0259,0.24,0,cpu,0,34,-10.63,0.0,0.0
150,random,1,0.0262,0.26,0,cpu,1,36,0.06,0.0,0.0
151,random,1,0.0265,0.28,0,cpu,1,44,-0.42,0.0,0.0
152,random,1,0.0266,0.28,0,cpu,0,13,-10.32,0.0,0.0
153,random,1,0.0271,0.3,0,cpu,1,55,0.17,0.0,0.0
154,random,1,0.0271,0.3,0,cpu,0,8,-9.57,0.0,0.0
155,random,1,0.0272,0.3,0,cpu,0,15,-10.34,0.0,0.0
156,random,1,0.0273,0.3,0,cpu,1,6,0.16,0.0,0.0
157,random,1,0.0275,0.3,0,cpu,0,20,-9.69,0.0,0.0
158,random,1,0.0276,0.3,0,cpu,1,16,-0.14,0.0,0.0
159,random,1,0.0278,0.3,0,cpu,0,29,-10.48,0.0,0.0
160,random,1,0.0279,0.32,0,cpu,1,14,0.28,0.0,0.0
161,random,1,0.028,0.32,0,cpu,0,10,-9.99,0.0,0.0
162,random,1,0.0282,0.32,0,cpu,0,29,-10.68,0.0,0.0
163,random,1,0.0285,0.32,0,cpu,0,30,-10.59,0.0,0.0
164,random,1,0.0287,0.3,0,cpu,0,23,-10.22,0.0,0.0
165,random,1,0.0288,0.32,0,cpu,1,24,-0.42,0.0,0.0
166,random,1,0.0291,0.32,0,cpu,0,27,-10.66,0.0,0.0
167,random,1,0.0291,0.32,0,cpu,0,10,-9.79,0.0,0.0
168,random,1,0.0297,0.32,0,cpu,1,81,-0.89,0.0,0.0
169,random,1,0.0298,0.3,0,cpu,0,9,-10.08,0.0,0.0
170,random,1,0.0299,0.3,0,cpu,0,10,-9.99,0.0,0.0
171,random,1,0.03,0.3,0,cpu,0,8,-9.77,0.0,0.0
172,random,1,0.0301,0.3,0,cpu,0,12,-10.01,0.0,0.0
173,random,1,0.0303,0.28,0,cpu,0,32,-11.01,0.0,0.0
174,random,1,0.0304,0.28,0,cpu,0,10,-10.39,0.0,0.0
175,random,1,0.0305,0.28,0,cpu,0,8,-10.57,0.0,0.0
176,random,1,0.0307,0.28,0,cpu,0,37,-10.16,0.0,0.0
177,random,1,0.031,0.26,0,cpu,0,35,-10.74,0.0,0.0
178,random,1,0.0312,0.26,0,cpu,0,32,-10.41,0.0,0.0
179,random,1,0.0313,0.26,0,cpu,0,6,-10.35,0.0,0.0
180,random,1,0.0314,0.24,0,cpu,0,11,-9.7,0.0,0.0
181,random,1,0.0315,0.22,0,cpu,0,14,-10.63,0.0,0.0
182,random,1,0.0317,0.22,0,cpu,0,15,-9.74,0.0,0.0
183,random,1,0.0318,0.22,0,cpu,0,12,-10.61,0.0,0.0
184,random,1,0.0318,0.22,0,cpu,0,6,-10.35,0.0,0.0
185,random,1,0.0319,0.22,0,cpu,0,9,-10.68,0.0,0.0
186,random,1,0.0324,0.24,0,cpu,1,61,0.11,0.0,0.0
187,random,1,0.0325,0.24,0,cpu,0,8,-9.97,0.0,0.0
188,random,1,0.0327,0.24,0,cpu,0,31,-10.9,0.0,0.0
189,random,1,0.0328,0.24,0,cpu,0,12,-10.41,0.0,0.0
190,random,1,0.033,0.22,0,cpu,0,18,-10.67,0.0,0.0
191,random,1,0.0332,0.22,0,cpu,0,24,-11.13,0.0,0.0
192,random,1,0.0333,0.22,0,cpu,0,12,-9.61,0.0,0.0
193,random,1,0.0334,0.22,0,cpu,0,10,-9.99,0.0,0.0
194,random,1,0.0335,0.24,0,cpu,1,17,0.15,0.0,0.0
195,random,1,0.0337,0.24,0,cpu,0,21,-10.4,0.0,0.0
196,random,1,0.0338,0.24,0,cpu,0,9,-9.88,0.0,0.0
197,random,1,0.034,0.24,0,cpu,0,31,-10.9,0.0,0.0
198,random,1,0.0341,0.2,0,cpu,0,10,-10.19,0.0,0.0
199,random,1,0.0342,0.2,0,cpu,0,7,-9.86,0.0,0.0
200,random,1,0.0344,0.2,0,cpu,1,31,-0.19,0.0,0.0
201,random,1,0.0345,0.18,0,cpu,0,10,-10.99,0.0,0.0
202,random,1,0.0347,0.2,0,cpu,1,24,-0.22,0.0,0.0
203,random,1,0.0349,0.18,0,cpu,0,24,-10.73,0.0,0.0
204,random,1,0.035,0.18,0,cpu,0,7,-10.46,0.0,0.0
205,random,1,0.0352,0.2,0,cpu,1,32,0.3,0.0,0.0
206,random,1,0.0353,0.18,0,cpu,0,13,-10.72,0.0,0.0
207,random,1,0.0355,0.18,0,cpu,0,20,-10.29,0.0,0.0
208,random,1,0.0357,0.16,0,cpu,0,24,-10.73,0.0,0.0
209,random,1,0.0358,0.16,0,cpu,0,10,-10.59,0.0,0.0
210,random,1,0.0358,0.14,0,cpu,0,9,-10.28,0.0,0.0
211,random,1,0.036,0.14,0,cpu,0,18,-10.87,0.0,0.0
212,random,1,0.036,0.16,0,cpu,1,8,0.34,0.0,0.0
213,random,1,0.0361,0.16,0,cpu,0,9,-10.68,0.0,0.0
214,random,1,0.0364,0.16,0,cpu,0,40,-11.29,0.0,0.0
215,random,1,0.0365,0.14,0,cpu,0,9,-10.08,0.0,0.0
216,random,1,0.0366,0.14,0,cpu,0,9,-10.88,0.0,0.0
217,random,1,0.0368,0.14,0,cpu,0,20,-10.29,0.0,0.0
218,random,1,0.037,0.12,0,cpu,0,29,-10.88,0.0,0.0
219,random,1,0.0371,0.14,0,cpu,1,16,0.66,0.0,0.0
220,random,1,0.0372,0.14,0,cpu,0,7,-10.26,0.0,0.0
221,random,1,0.0374,0.14,0,cpu,0,28,-10.57,0.0,0.0
222,random,1,0.0375,0.14,0,cpu,0,11,-10.5,0.0,0.0
223,random,1,0.0376,0.16,0,cpu,1,19,-0.47,0.0,0.0
224,random,1,0.0377,0.16,0,cpu,0,9,-10.68,0.0,0.0
225,random,1,0.038,0.18,0,cpu,1,36,-0.94,0.0,0.0
226,random,1,0.0382,0.18,0,cpu,0,25,-11.04,0.0,0.0
227,random,1,0.0383,0.18,0,cpu,0,15,-10.94,0.0,0.0
228,random,1,0.0384,0.18,0,cpu,0,15,-10.14,0.0,0.0
229,random,1,0.0385,0.18,0,cpu,0,10,-10.19,0.0,0.0
230,random,1,0.0386,0.18,0,cpu,0,11,-10.3,0.0,0.0
231,random,1,0.0387,0.18,0,cpu,0,18,-10.87,0.0,0.0
232,random,1,0.0389,0.18,0,cpu,0,18,-10.87,0.0,0.0
233,random,1,0.0394,0.18,0,cpu,0,71,-11.3,0.0,0.0
234,random,1,0.0396,0.18,0,cpu,0,25,-10.64,0.0,0.0
235,random,1,0.0403,0.2,0,cpu,1,91,-0.39,0.0,0.0
236,random,1,0.0405,0.18,0,cpu,0,20,-10.09,0.0,0.0
237,random,1,0.0406,0.18,0,cpu,0,11,-10.5,0.0,0.0
238,random,1,0.0407,0.18,0,cpu,0,7,-10.66,0.0,0.0
239,random,1,0.0407,0.18,0,cpu,0,11,-10.7,0.0,0.0
240,random,1,0.0409,0.18,0,cpu,0,16,-10.85,0.0,0.0
241,random,1,0.0412,0.18,0,cpu,0,41,-10.6,0.0,0.0
242,random,1,0.0415,0.18,0,cpu,0,38,-10.87,0.0,0.0
243,random,1,0.0417,0.18,0,cpu,0,21,-10.4,0.0,0.0
244,random,1,0.0418,0.16,0,cpu,0,14,-10.43,0.0,0.0
245,random,1,0.0419,0.16,0,cpu,0,13,-10.32,0.0,0.0
246,random,1,0.042,0.16,0,cpu,0,8,-10.37,0.0,0.0
247,random,1,0.0421,0.18,0,cpu,1,11,-0.19,0.0,0.0
248,random,1,0.0422,0.18,0,cpu,0,15,-10.94,0.0,0.0
249,random,1,0.0423,0.18,0,cpu,0,7,-9.66,0.0,0.0
250,random,1,0.0424,0.16,0,cpu,0,12,-10.81,0.0,0.0
251,random,1,0.0425,0.16,0,cpu,0,18,-10.27,0.0,0.0
252,random,1,0.0429,0.14,0,cpu,0,44,-10.73,0.0,0.0
253,random,1,0.043,0.14,0,cpu,0,8,-10.57,0.0,0.0
254,random,1,0.0432,0.14,0,cpu,0,28,-9.97,0.0,0.0
255,random,1,0.0432,0.12,0,cpu,0,7,-10.26,0.0,0.0
256,random,1,0.0433,0.14,0,cpu,1,10,-0.48,0.0,0.0
257,random,1,0.0438,0.14,0,cpu,0,59,-10.58,0.0,0.0
258,random,1,0.0438,0.14,0,cpu,0,8,-10.57,0.0,0.0
259,random,1,0.0439,0.14,0,cpu,0,7,-10.06,0.0,0.0
260,random,1,0.044,0.14,0,cpu,0,14,-10.43,0.0,0.0
261,random,1,0.0441,0.18,0,cpu,2,11,10.32,0.0,0.0
262,random,1,0.0442,0.16,0,cpu,0,10,-9.99,0.0,0.0
263,random,1,0.0443,0.18,0,cpu,1,14,-0.52,0.0,0.0
264,random,1,0.0445,0.18,0,cpu,0,29,-10.28,0.0,0.0
265,random,1,0.0446,0.18,0,cpu,0,8,-10.37,0.0,0.0
266,random,1,0.0448,0.18,0,cpu,0,25,-10.24,0.0,0.0
267,random,1,0.0449,0.2,0,cpu,1,7,0.25,0.0,0.0
268,random,1,0.045,0.2,0,cpu,0,17,-10.76,0.0,0.0
269,random,1,0.0452,0.18,0,cpu,0,22,-10.51,0.0,0.0
270,random,1,0.0453,0.18,0,cpu,0,11,-10.5,0.0,0.0
271,random,1,0.0455,0.18,0,cpu,0,29,-10.68,0.0,0.0
272,random,1,0.0456,0.18,0,cpu,0,13,-10.52,0.0,0.0
273,random,1,0.0457,0.16,0,cpu,0,14,-9.83,0.0,0.0
274,random,1,0.0459,0.18,0,cpu,1,17,-0.05,0.0,0.0
275,random,1,0.046,0.16,0,cpu,0,19,-10.58,0.0,0.0
276,random,1,0.0461,0.16,0,cpu,0,14,-10.03,0.0,0.0
277,random,1,0.0462,0.16,0,cpu,0,7,-9.66,0.0,0.0
278,random,1,0.0463,0.18,0,cpu,1,16,-0.14,0.0,0.0
279,random,1,0.0464,0.18,0,cpu,0,12,-10.21,0.0,0.0
280,random,1,0.0466,0.18,0,cpu,0,21,-10.6,0.0,0.0
281,random,1,0.0466,0.18,0,cpu,0,6,-10.35,0.0,0.0
282,random,1,0.0467,0.18,0,cpu,0,8,-10.37,0.0,0.0
283,random,1,0.0471,0.2,0,cpu,1,48,-0.46,0.0,0.0
284,random,1,0.0475,0.2,0,cpu,0,56,-11.05,0.0,0.0
285,random,1,0.0476,0.18,0,cpu,0,8,-10.37,0.0,0.0
286,random,1,0.0479,0.18,0,cpu,0,40,-10.69,0.0,0.0
287,random,1,0.048,0.18,0,cpu,0,16,-10.65,0.0,0.0
288,random,1,0.0482,0.18,0,cpu,0,30,-10.59,0.0,0.0
289,random,1,0.0485,0.18,0,cpu,0,31,-10.3,0.0,0.0
290,random,1,0.0487,0.18,0,cpu,0,25,-10.44,0.0,0.0
291,random,1,0.0488,0.18,0,cpu,0,11,-10.7,0.0,0.0
292,random,1,0.0489,0.18,0,cpu,0,13,-10.32,0.0,0.0
293,random,1,0.049,0.18,0,cpu,0,8,-10.17,0.0,0.0
294,random,1,0.0492,0.18,0,cpu,0,22,-10.51,0.0,0.0
295,random,1,0.0494,0.18,0,cpu,0,26,-10.95,0.0,0.0
296,random,1,0.0496,0.18,0,cpu,0,35,-10.74,0.0,0.0
297,random,1,0.0498,0.16,0,cpu,0,23,-10.82,0.0,0.0
