episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
68,dueling_dqn,1,0.845,0.58,35204,cpu,0,27,-10.06,0.6656,0.085058
69,dueling_dqn,1,0.87,0.6,35204,cpu,1,49,0.23,0.65629,0.404757
70,dueling_dqn,1,0.8771,0.6,35204,cpu,0,14,-9.63,0.65363,0.077541
71,dueling_dqn,1,0.897,0.64,35204,cpu,2,39,10.04,0.64622,0.076115
72,dueling_dqn,1,0.9119,0.64,35204,cpu,0,29,-9.88,0.64071,0.805789
73,dueling_dqn,1,0.9232,0.64,35204,cpu,0,22,-10.31,0.63653,0.273569
74,dueling_dqn,1,0.9484,0.66,35204,cpu,1,49,0.23,0.62722,0.520115
75,dueling_dqn,1,0.9613,0.64,35204,cpu,1,25,0.47,0.62247,0.03718
76,dueling_dqn,1,0.981,0.68,35204,cpu,2,38,10.95,0.61525,0.065492
77,dueling_dqn,1,0.9846,0.68,35204,cpu,0,7,-9.66,0.61392,0.111579
78,dueling_dqn,1,1.0087,0.7,35204,cpu,2,47,10.96,0.60499,0.753876
79,dueling_dqn,1,1.0445,0.74,35204,cpu,3,68,19.76,0.59207,0.305579
80,dueling_dqn,1,1.0591,0.76,35204,cpu,1,28,0.34,0.58675,0.807337
81,dueling_dqn,1,1.0689,0.78,35204,cpu,2,18,10.35,0.58333,0.5272
82,dueling_dqn,1,1.1018,0.84,35204,cpu,4,62,31.73,0.57155,0.128845
83,dueling_dqn,1,1.1075,0.82,35204,cpu,0,11,-9.7,0.56946,0.417539
84,dueling_dqn,1,1.1354,0.88,35204,cpu,3,53,21.01,0.55939,0.245688
85,dueling_dqn,1,1.143,0.88,35204,cpu,2,14,10.39,0.55673,0.340691
86,dueling_dqn,1,1.1482,0.88,35204,cpu,1,10,0.12,0.55483,0.09602
87,dueling_dqn,1,1.1601,0.84,35204,cpu,0,23,-10.22,0.55046,0.79932
88,dueling_dqn,1,1.1682,0.86,35204,cpu,1,16,0.06,0.54742,0.076818
89,dueling_dqn,1,1.1908,0.86,35204,cpu,1,44,1.18,0.53906,0.56483
90,dueling_dqn,1,1.2082,0.86,35204,cpu,2,34,10.39,0.5326,0.812814
91,dueling_dqn,1,1.238,0.94,35204,cpu,4,57,31.28,0.52177,0.044111
92,dueling_dqn,1,1.2701,0.98,35204,cpu,2,62,9.91,0.50999,0.476147
93,dueling_dqn,1,1.2743,0.96,35204,cpu,0,8,-9.57,0.50847,0.056686
94,dueling_dqn,1,1.2783,0.96,35204,cpu,0,8,-9.97,0.50695,0.117781
95,dueling_dqn,1,1.2828,0.96,35204,cpu,0,9,-10.48,0.50524,0.074734
96,dueling_dqn,1,1.2873,0.96,35204,cpu,0,9,-9.68,0.50353,0.141369
97,dueling_dqn,1,1.294,0.98,35204,cpu,2,13,10.3,0.50106,0.498396
98,dueling_dqn,1,1.3133,0.98,35204,cpu,2,37,11.66,0.49403,0.718995
99,dueling_dqn,1,1.3224,0.98,35204,cpu,1,17,0.75,0.4908,0.278794
100,dueling_dqn,1,1.3262,0.98,35204,cpu,0,7,-9.66,0.48947,0.059092
101,dueling_dqn,1,1.3418,0.98,35204,cpu,0,30,-10.19,0.48377,0.057027
102,dueling_dqn,1,1.3658,1.02,35204,cpu,2,45,11.38,0.47522,0.83378
103,dueling_dqn,1,1.372,1.02,35204,cpu,0,12,-9.81,0.47294,0.085173
104,dueling_dqn,1,1.3866,1.04,35204,cpu,1,28,0.14,0.46762,0.566223
105,dueling_dqn,1,1.413,1.1,35204,cpu,5,51,41.85,0.45793,0.850084
106,dueling_dqn,1,1.4257,1.08,35204,cpu,0,25,-10.44,0.45318,0.062435
107,dueling_dqn,1,1.4392,1.14,35204,cpu,3,26,20.98,0.44824,0.122981
108,dueling_dqn,1,1.4542,1.18,35204,cpu,2,29,10.34,0.44273,0.480847
109,dueling_dqn,1,1.4589,1.14,35204,cpu,0,9,-9.88,0.44102,0.093386
110,dueling_dqn,1,1.4816,1.18,35204,cpu,2,44,10.29,0.43266,0.100398
111,dueling_dqn,1,1.5014,1.2,35204,cpu,1,38,0.04,0.42544,0.291559
112,dueling_dqn,1,1.5183,1.24,35204,cpu,2,32,10.81,0.41936,0.526508
113,dueling_dqn,1,1.5288,1.24,35204,cpu,1,20,0.62,0.41556,0.411644
114,dueling_dqn,1,1.5427,1.2,35204,cpu,0,27,-9.86,0.41043,0.32474
115,dueling_dqn,1,1.5528,1.24,35204,cpu,2,19,10.44,0.40682,0.319068
116,dueling_dqn,1,1.558,1.26,35204,cpu,1,10,0.32,0.40492,0.298764
117,dueling_dqn,1,1.5816,1.28,35204,cpu,2,45,10.58,0.39637,0.081195
118,dueling_dqn,1,1.5885,1.3,35204,cpu,1,13,0.79,0.3939,0.052854
119,dueling_dqn,1,1.599,1.34,35204,cpu,3,20,20.84,0.3901,0.577242
120,dueling_dqn,1,1.6033,1.36,35204,cpu,1,8,0.34,0.38858,0.053606
121,dueling_dqn,1,1.6065,1.32,35204,cpu,0,6,-9.75,0.38744,0.275446
122,dueling_dqn,1,1.6178,1.32,35204,cpu,0,22,-9.71,0.38326,0.382053
123,dueling_dqn,1,1.6321,1.36,35204,cpu,2,27,10.96,0.37813,1.015405
124,dueling_dqn,1,1.647,1.42,35204,cpu,4,28,30.87,0.37281,0.088934
125,dueling_dqn,1,1.6658,1.46,35204,cpu,3,36,21.48,0.36597,0.128709
126,dueling_dqn,1,1.6771,1.44,35204,cpu,1,21,0.91,0.36198,0.077127
127,dueling_dqn,1,1.6916,1.48,35204,cpu,2,28,11.05,0.35666,0.437004
128,dueling_dqn,1,1.6969,1.46,35204,cpu,1,10,0.32,0.35476,0.321144
129,dueling_dqn,1,1.701,1.4,35204,cpu,0,8,-9.77,0.35324,0.553729
130,dueling_dqn,1,1.7089,1.42,35204,cpu,2,15,10.28,0.35039,0.066298
131,dueling_dqn,1,1.7145,1.4,35204,cpu,1,10,0.52,0.34849,0.14853
132,dueling_dqn,1,1.7333,1.36,35204,cpu,2,35,10.68,0.34184,0.156175
133,dueling_dqn,1,1.7415,1.38,35204,cpu,1,15,0.57,0.33899,0.68658
134,dueling_dqn,1,1.7496,1.34,35204,cpu,1,15,0.37,0.33614,0.788743
135,dueling_dqn,1,1.7545,1.32,35204,cpu,1,9,0.43,0.33443,0.12178
136,dueling_dqn,1,1.7588,1.32,35204,cpu,1,8,0.34,0.33291,0.074114
137,dueling_dqn,1,1.7687,1.36,35204,cpu,2,19,10.04,0.3293,0.235449
138,dueling_dqn,1,1.7998,1.44,35204,cpu,5,59,42.37,0.31809,0.435818
139,dueling_dqn,1,1.8339,1.52,35204,cpu,5,65,42.51,0.30574,1.034514
140,dueling_dqn,1,1.8537,1.54,35204,cpu,3,38,21.86,0.29852,0.719833
141,dueling_dqn,1,1.8746,1.52,35204,cpu,3,40,21.84,0.29092,0.417251
142,dueling_dqn,1,1.9201,1.62,35204,cpu,7,86,64.02,0.27458,0.427373
143,dueling_dqn,1,1.9365,1.68,35204,cpu,3,31,21.03,0.26869,0.333526
144,dueling_dqn,1,1.9418,1.7,35204,cpu,1,10,0.52,0.26679,0.171876
145,dueling_dqn,1,1.9778,1.8,35204,cpu,5,68,42.58,0.25387,0.368577
146,dueling_dqn,1,1.9843,1.82,35204,cpu,1,12,0.5,0.25159,0.343582
147,dueling_dqn,1,2.0023,1.88,35204,cpu,5,34,41.92,0.24513,0.57421
148,dueling_dqn,1,2.0391,2.02,35204,cpu,9,69,84.11,0.23202,0.153072
149,dueling_dqn,1,2.0508,2.06,35204,cpu,3,22,21.02,0.22784,0.350826
150,dueling_dqn,1,2.0541,2.06,35204,cpu,0,6,-9.95,0.2267,0.552094
151,dueling_dqn,1,2.0677,2.1,35204,cpu,2,26,10.67,0.22176,0.335537
152,dueling_dqn,1,2.0876,2.14,35204,cpu,4,37,31.48,0.21473,0.737976
153,dueling_dqn,1,2.1029,2.16,35204,cpu,1,29,1.63,0.20922,0.458518
154,dueling_dqn,1,2.1681,2.32,35204,cpu,9,121,85.79,0.18623,0.255683
155,dueling_dqn,1,2.2153,2.38,35204,cpu,8,88,76.11,0.16951,0.371015
156,dueling_dqn,1,2.2742,2.56,35204,cpu,9,110,85.4,0.14861,0.503402
157,dueling_dqn,1,2.285,2.52,35204,cpu,1,20,1.42,0.14481,0.668394
158,dueling_dqn,1,2.3102,2.62,35204,cpu,7,46,63.22,0.13607,0.371202
159,dueling_dqn,1,2.3309,2.68,35204,cpu,3,37,21.97,0.12904,0.650706
160,dueling_dqn,1,2.3663,2.74,35204,cpu,5,63,44.53,0.11707,0.50585
161,dueling_dqn,1,2.3833,2.8,35204,cpu,4,30,32.25,0.11137,0.563501
162,dueling_dqn,1,2.4671,3.06,35204,cpu,15,149,149.37,0.08306,0.53166
163,dueling_dqn,1,2.5394,3.28,35204,cpu,12,129,116.64,0.05855,0.328376
164,dueling_dqn,1,2.578,3.42,35204,cpu,7,69,64.29,0.05,0.480039
165,dueling_dqn,1,2.6571,3.7,35204,cpu,16,140,158.47,0.05,0.337555
166,dueling_dqn,1,2.7195,3.9,35204,cpu,11,112,106.0,0.05,0.508405
167,dueling_dqn,1,2.7415,3.94,35204,cpu,4,39,33.06,0.05,0.850188
168,dueling_dqn,1,2.7523,4.0,35204,cpu,4,19,30.86,0.05,0.808442
169,dueling_dqn,1,2.7922,4.08,35204,cpu,7,71,64.47,0.05,0.475491
170,dueling_dqn,1,2.8656,4.4,35204,cpu,17,130,168.68,0.05,0.469374
171,dueling_dqn,1,2.8863,4.48,35204,cpu,4,37,32.28,0.05,0.448867
172,dueling_dqn,1,2.9151,4.6,35204,cpu,6,51,52.96,0.05,0.613093
173,dueling_dqn,1,2.9276,4.62,35204,cpu,3,22,21.62,0.05,0.288436
174,dueling_dqn,1,3.0439,4.94,35204,cpu,20,206,199.45,0.05,0.792752
175,dueling_dqn,1,3.098,5.1,35204,cpu,11,96,105.36,0.05,0.673998
