episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
60,random,2,0.0105,0.14,0,cpu,0,17,-10.76,0.0,0.0
61,random,2,0.0105,0.14,0,cpu,0,7,-10.46,0.0,0.0
62,random,2,0.0106,0.14,0,cpu,0,11,-10.7,0.0,0.0
63,random,2,0.0108,0.12,0,cpu,0,29,-10.28,0.0,0.0
64,random,2,0.0109,0.1,0,cpu,0,11,-10.7,0.0,0.0
65,random,2,0.011,0.12,0,cpu,1,5,-0.13,0.0,0.0
66,random,2,0.0112,0.12,0,cpu,0,26,-10.75,0.0,0.0
67,random,2,0.0113,0.12,0,cpu,0,16,-11.05,0.0,0.0
68,random,2,0.0115,0.12,0,cpu,0,19,-10.38,0.0,0.0
69,random,2,0.0116,0.12,0,cpu,0,12,-11.01,0.0,0.0
70,random,2,0.0117,0.12,0,cpu,0,8,-10.37,0.0,0.0
71,random,2,0.0119,0.14,0,cpu,1,20,0.02,0.0,0.0
72,random,2,0.012,0.14,0,cpu,0,14,-10.23,0.0,0.0
73,random,2,0.0121,0.14,0,cpu,0,9,-9.88,0.0,0.0
74,random,2,0.0124,0.14,0,cpu,0,42,-10.51,0.0,0.0
75,random,2,0.0126,0.16,0,cpu,1,27,0.45,0.0,0.0
76,random,2,0.0127,0.16,0,cpu,0,10,-9.79,0.0,0.0
77,random,2,0.0128,0.16,0,cpu,0,18,-9.87,0.0,0.0
78,random,2,0.013,0.16,0,cpu,0,14,-9.83,0.0,0.0
79,random,2,0.0132,0.12,0,cpu,0,23,-11.02,0.0,0.0
80,random,2,0.0133,0.14,0,cpu,1,20,0.22,0.0,0.0
81,random,2,0.0136,0.16,0,cpu,1,31,-0.79,0.0,0.0
82,random,2,0.0138,0.16,0,cpu,0,17,-10.76,0.0,0.0
83,random,2,0.014,0.14,0,cpu,0,36,-10.85,0.0,0.0
84,random,2,0.0141,0.14,0,cpu,0,14,-10.23,0.0,0.0
85,random,2,0.0143,0.16,0,cpu,1,25,-0.33,0.0,0.0
86,random,2,0.0145,0.16,0,cpu,0,24,-10.53,0.0,0.0
87,random,2,0.0148,0.16,0,cpu,0,36,-10.85,0.0,0.0
88,random,2,0.0149,0.16,0,cpu,0,17,-10.56,0.0,0.0
89,random,2,0.015,0.16,0,cpu,0,9,-10.28,0.0,0.0
90,random,2,0.0151,0.16,0,cpu,0,15,-10.14,0.0,0.0
91,random,2,0.0153,0.16,0,cpu,0,14,-10.23,0.0,0.0
92,random,2,0.0154,0.16,0,cpu,0,11,-10.9,0.0,0.0
93,random,2,0.0155,0.16,0,cpu,0,13,-10.52,0.0,0.0
94,random,2,0.0156,0.16,0,cpu,0,20,-10.49,0.0,0.0
95,random,2,0.0158,0.16,0,cpu,0,25,-10.04,0.0,0.0
96,random,2,0.016,0.16,0,cpu,0,24,-11.13,0.0,0.0
97,random,2,0.0161,0.16,0,cpu,0,11,-10.3,0.0,0.0
98,random,2,0.0164,0.16,0,cpu,0,30,-10.39,0.0,0.0
99,random,2,0.0165,0.16,0,cpu,0,13,-10.92,0.0,0.0
100,random,2,0.0166,0.16,0,cpu,0,12,-10.81,0.0,0.0
101,random,2,0.0168,0.16,0,cpu,0,21,-10.4,0.0,0.0
102,random,2,0.0169,0.16,0,cpu,0,19,-10.78,0.0,0.0
103,random,2,0.017,0.14,0,cpu,0,10,-10.59,0.0,0.0
104,random,2,0.0172,0.14,0,cpu,0,20,-10.49,0.0,0.0
105,random,2,0.0173,0.14,0,cpu,0,8,-10.17,0.0,0.0
106,random,2,0.0173,0.14,0,cpu,0,11,-10.5,0.0,0.0
107,random,2,0.0174,0.12,0,cpu,0,10,-10.59,0.0,0.0
108,random,2,0.0175,0.12,0,cpu,0,11,-10.1,0.0,0.0
109,random,2,0.0176,0.12,0,cpu,0,8,-10.57,0.0,0.0
110,random,2,0.0177,0.12,0,cpu,0,9,-10.48,0.0,0.0
111,random,2,0.0181,0.12,0,cpu,0,60,-11.09,0.0,0.0
112,random,2,0.0183,0.12,0,cpu,0,26,-10.15,0.0,0.0
113,random,2,0.0185,0.12,0,cpu,0,19,-10.98,0.0,0.0
114,random,2,0.0186,0.12,0,cpu,0,12,-10.01,0.0,0.0
115,random,2,0.0187,0.1,0,cpu,0,13,-9.92,0.0,0.0
116,random,2,0.0188,0.1,0,cpu,0,16,-10.85,0.0,0.0
117,random,2,0.0189,0.1,0,cpu,0,7,-10.46,0.0,0.0
118,random,2,0.019,0.1,0,cpu,0,7,-10.66,0.0,0.0
119,random,2,0.0191,0.12,0,cpu,1,19,-0.87,0.0,0.0
120,random,2,0.0194,0.12,0,cpu,0,36,-10.45,0.0,0.0
121,random,2,0.0197,0.1,0,cpu,0,40,-10.09,0.0,0.0
122,random,2,0.0198,0.1,0,cpu,0,10,-9.59,0.0,0.0
123,random,2,0.0199,0.1,0,cpu,0,13,-10.72,0.0,0.0
124,random,2,0.0201,0.1,0,cpu,0,26,-10.15,0.0,0.0
125,random,2,0.0203,0.08,0,cpu,0,20,-9.69,0.0,0.0
126,random,2,0.0204,0.08,0,cpu,0,25,-10.44,0.0,0.0
127,random,2,0.0205,0.08,0,cpu,0,5,-9.84,0.0,0.0
128,random,2,0.0208,0.08,0,cpu,0,38,-10.07,0.0,0.0
129,random,2,0.0209,0.08,0,cpu,0,13,-10.12,0.0,0.0
130,random,2,0.0212,0.06,0,cpu,0,39,-10.78,0.0,0.0
131,random,2,0.022,0.06,0,cpu,1,95,-1.43,0.0,0.0
132,random,2,0.0222,0.06,0,cpu,0,22,-10.11,0.0,0.0
133,random,2,0.0223,0.06,0,cpu,0,11,-9.9,0.0,0.0
134,random,2,0.0224,0.06,0,cpu,0,19,-10.18,0.0,0.0
135,random,2,0.0225,0.04,0,cpu,0,11,-10.5,0.0,0.0
136,random,2,0.0227,0.04,0,cpu,0,24,-10.13,0.0,0.0
137,random,2,0.0228,0.04,0,cpu,0,17,-10.96,0.0,0.0
138,random,2,0.0229,0.04,0,cpu,0,5,-10.44,0.0,0.0
139,random,2,0.0231,0.04,0,cpu,0,32,-10.81,0.0,0.0
140,random,2,0.0232,0.04,0,cpu,0,13,-10.72,0.0,0.0
141,random,2,0.0236,0.06,0,cpu,1,56,-0.14,0.0,0.0
142,random,2,0.0239,0.06,0,cpu,0,37,-10.16,0.0,0.0
143,random,2,0.024,0.06,0,cpu,0,14,-9.63,0.0,0.0
144,random,2,0.0241,0.06,0,cpu,0,9,-9.88,0.0,0.0
145,random,2,0.0242,0.06,0,cpu,0,10,-10.79,0.0,0.0
146,random,2,0.0243,0.06,0,cpu,0,8,-10.57,0.0,0.0
147,random,2,0.0245,0.06,0,cpu,0,34,-10.43,0.0,0.0
148,random,2,0.0246,0.06,0,cpu,0,5,-10.44,0.0,0.0
149,random,2,0.0248,0.08,0,cpu,1,21,-0.29,0.0,0.0
150,random,2,0.0252,0.1,0,cpu,1,50,-0.68,0.0,0.0
151,random,2,0.0254,0.1,0,cpu,0,24,-10.13,0.0,0.0
152,random,2,0.0255,0.1,0,cpu,0,14,-10.83,0.0,0.0
153,random,2,0.0256,0.1,0,cpu,0,7,-10.66,0.0,0.0
154,random,2,0.0257,0.1,0,cpu,0,14,-11.03,0.0,0.0
155,random,2,0.0258,0.1,0,cpu,0,15,-10.54,0.0,0.0
156,random,2,0.0259,0.1,0,cpu,0,7,-10.26,0.0,0.0
157,random,2,0.026,0.1,0,cpu,0,12,-10.61,0.0,0.0
158,random,2,0.0261,0.12,0,cpu,1,8,-0.06,0.0,0.0
159,random,2,0.0265,0.14,0,cpu,1,54,-0.92,0.0,0.0
160,random,2,0.0267,0.14,0,cpu,0,21,-10.6,0.0,0.0
161,random,2,0.027,0.16,0,cpu,1,38,0.24,0.0,0.0
162,random,2,0.0271,0.16,0,cpu,0,12,-10.41,0.0,0.0
163,random,2,0.0272,0.16,0,cpu,0,9,-10.48,0.0,0.0
164,random,2,0.0273,0.16,0,cpu,0,21,-9.6,0.0,0.0
165,random,2,0.0274,0.16,0,cpu,0,7,-9.86,0.0,0.0
166,random,2,0.0277,0.16,0,cpu,0,36,-10.45,0.0,0.0
167,random,2,0.0278,0.16,0,cpu,0,18,-11.07,0.0,0.0
168,random,2,0.0282,0.16,0,cpu,0,40,-10.69,0.0,0.0
169,random,2,0.0288,0.14,0,cpu,0,82,-10.71,0.0,0.0
170,random,2,0.0289,0.14,0,cpu,0,22,-10.31,0.0,0.0
171,random,2,0.029,0.14,0,cpu,0,7,-10.46,0.0,0.0
172,random,2,0.0292,0.14,0,cpu,0,27,-11.06,0.0,0.0
173,random,2,0.0293,0.14,0,cpu,0,7,-9.46,0.0,0.0
174,random,2,0.0295,0.14,0,cpu,0,29,-9.88,0.0,0.0
175,random,2,0.0298,0.14,0,cpu,0,36,-10.85,0.0,0.0
176,random,2,0.0299,0.16,0,cpu,1,9,0.03,0.0,0.0
177,random,2,0.03,0.16,0,cpu,0,6,-10.55,0.0,0.0
178,random,2,0.0301,0.16,0,cpu,0,11,-10.5,0.0,0.0
179,random,2,0.0302,0.16,0,cpu,0,9,-10.68,0.0,0.0
180,random,2,0.0303,0.16,0,cpu,0,12,-11.01,0.0,0.0
181,random,2,0.0304,0.14,0,cpu,0,9,-10.68,0.0,0.0
182,random,2,0.0306,0.14,0,cpu,0,26,-10.95,0.0,0.0
183,random,2,0.0306,0.14,0,cpu,0,7,-10.26,0.0,0.0
184,random,2,0.0307,0.14,0,cpu,0,11,-10.9,0.0,0.0
185,random,2,0.0308,0.14,0,cpu,0,6,-10.35,0.0,0.0
186,random,2,0.0309,0.14,0,cpu,0,21,-10.8,0.0,0.0
187,random,2,0.0312,0.14,0,cpu,0,35,-9.74,0.0,0.0
188,random,2,0.0313,0.14,0,cpu,0,10,-10.59,0.0,0.0
189,random,2,0.0314,0.18,0,cpu,2,16,9.97,0.0,0.0
190,random,2,0.0317,0.2,0,cpu,1,28,0.74,0.0,0.0
191,random,2,0.0318,0.18,0,cpu,0,16,-9.85,0.0,0.0
192,random,2,0.0319,0.18,0,cpu,0,9,-10.68,0.0,0.0
193,random,2,0.032,0.18,0,cpu,0,23,-10.62,0.0,0.0
194,random,2,0.0321,0.18,0,cpu,0,6,-10.55,0.0,0.0
195,random,2,0.0321,0.18,0,cpu,0,5,-10.44,0.0,0.0
196,random,2,0.0323,0.18,0,cpu,0,17,-10.16,0.0,0.0
197,random,2,0.0324,0.18,0,cpu,0,8,-10.57,0.0,0.0
198,random,2,0.0328,0.2,0,cpu,1,57,-0.25,0.0,0.0
199,random,2,0.0329,0.18,0,cpu,0,16,-10.45,0.0,0.0
200,random,2,0.0332,0.16,0,cpu,0,32,-10.61,0.0,0.0
201,random,2,0.0335,0.16,0,cpu,0,49,-10.48,0.0,0.0
202,random,2,0.0336,0.16,0,cpu,0,13,-10.72,0.0,0.0
203,random,2,0.0338,0.16,0,cpu,0,17,-9.96,0.0,0.0
204,random,2,0.0339,0.16,0,cpu,0,14,-10.23,0.0,0.0
205,random,2,0.034,0.18,0,cpu,1,16,-0.14,0.0,0.0
206,random,2,0.0342,0.18,0,cpu,0,30,-10.59,0.0,0.0
207,random,2,0.0344,0.2,0,cpu,1,27,0.05,0.0,0.0
208,random,2,0.0345,0.18,0,cpu,0,10,-10.99,0.0,0.0
209,random,2,0.0346,0.16,0,cpu,0,7,-10.46,0.0,0.0
210,random,2,0.0347,0.18,0,cpu,1,12,-0.5,0.0,0.0
211,random,2,0.0348,0.16,0,cpu,0,15,-10.54,0.0,0.0
212,random,2,0.0349,0.16,0,cpu,0,10,-10.99,0.0,0.0
213,random,2,0.035,0.16,0,cpu,0,9,-10.68,0.0,0.0
214,random,2,0.0351,0.16,0,cpu,0,16,-10.05,0.0,0.0
215,random,2,0.0352,0.16,0,cpu,0,10,-10.39,0.0,0.0
216,random,2,0.0353,0.16,0,cpu,0,12,-10.61,0.0,0.0
217,random,2,0.0357,0.16,0,cpu,0,62,-10.91,0.0,0.0
218,random,2,0.0358,0.16,0,cpu,0,9,-9.68,0.0,0.0
219,random,2,0.0359,0.16,0,cpu,0,9,-10.28,0.0,0.0
220,random,2,0.036,0.16,0,cpu,0,9,-10.28,0.0,0.0
221,random,2,0.0362,0.18,0,cpu,1,20,0.02,0.0,0.0
222,random,2,0.0364,0.18,0,cpu,0,34,-10.23,0.0,0.0
223,random,2,0.0366,0.2,0,cpu,1,22,-0.4,0.0,0.0
224,random,2,0.0367,0.22,0,cpu,1,14,0.28,0.0,0.0
225,random,2,0.037,0.22,0,cpu,0,32,-10.81,0.0,0.0
226,random,2,0.0372,0.2,0,cpu,0,34,-10.63,0.0,0.0
227,random,2,0.0373,0.2,0,cpu,0,10,-10.79,0.0,0.0
228,random,2,0.0375,0.2,0,cpu,0,23,-10.62,0.0,0.0
229,random,2,0.0377,0.2,0,cpu,0,27,-10.86,0.0,0.0
230,random,2,0.0378,0.2,0,cpu,0,6,-10.35,0.0,0.0
231,random,2,0.0379,0.2,0,cpu,0,10,-10.19,0.0,0.0
232,random,2,0.0381,0.22,0,cpu,1,22,-0.4,0.0,0.0
233,random,2,0.0382,0.22,0,cpu,0,20,-10.89,0.0,0.0
234,random,2,0.0383,0.22,0,cpu,0,9,-10.68,0.0,0.0
235,random,2,0.0386,0.22,0,cpu,0,29,-10.88,0.0,0.0
236,random,2,0.0387,0.22,0,cpu,0,17,-10.56,0.0,0.0
237,random,2,0.0388,0.22,0,cpu,0,12,-10.21,0.0,0.0
238,random,2,0.0389,0.22,0,cpu,0,13,-10.52,0.0,0.0
239,random,2,0.039,0.2,0,cpu,1,7,-0.15,0.0,0.0
240,random,2,0.0392,0.18,0,cpu,0,21,-10.6,0.0,0.0
241,random,2,0.0393,0.22,0,cpu,2,17,10.66,0.0,0.0
242,random,2,0.0394,0.22,0,cpu,0,7,-9.66,0.0,0.0
243,random,2,0.0396,0.22,0,cpu,0,30,-10.79,0.0,0.0
244,random,2,0.0397,0.22,0,cpu,0,7,-9.86,0.0,0.0
245,random,2,0.0398,0.22,0,cpu,0,19,-10.98,0.0,0.0
246,random,2,0.04,0.22,0,cpu,0,26,-9.95,0.0,0.0
247,random,2,0.0401,0.22,0,cpu,0,7,-10.26,0.0,0.0
248,random,2,0.0402,0.2,0,cpu,0,11,-9.7,0.0,0.0
249,random,2,0.0404,0.22,0,cpu,1,22,0.4,0.0,0.0
250,random,2,0.0406,0.24,0,cpu,1,24,0.18,0.0,0.0
251,random,2,0.041,0.26,0,cpu,1,56,0.06,0.0,0.0
252,random,2,0.0412,0.28,0,cpu,1,26,-0.04,0.0,0.0
253,random,2,0.0412,0.28,0,cpu,0,7,-10.26,0.0,0.0
254,random,2,0.0413,0.28,0,cpu,0,6,-10.35,0.0,0.0
255,random,2,0.0414,0.26,0,cpu,0,18,-10.47,0.0,0.0
256,random,2,0.0415,0.26,0,cpu,0,8,-10.57,0.0,0.0
257,random,2,0.0416,0.24,0,cpu,0,18,-10.07,0.0,0.0
258,random,2,0.0418,0.26,0,cpu,1,18,-0.16,0.0,0.0
259,random,2,0.042,0.26,0,cpu,0,21,-10.8,0.0,0.0
260,random,2,0.0421,0.26,0,cpu,1,21,-0.29,0.0,0.0
261,random,2,0.0422,0.26,0,cpu,0,13,-9.92,0.0,0.0
262,random,2,0.0424,0.26,0,cpu,0,19,-10.58,0.0,0.0
263,random,2,0.0426,0.28,0,cpu,1,22,0.6,0.0,0.0
264,random,2,0.0426,0.28,0,cpu,0,10,-10.59,0.0,0.0
265,random,2,0.0427,0.28,0,cpu,0,10,-10.99,0.0,0.0
266,random,2,0.043,0.28,0,cpu,0,33,-10.92,0.0,0.0
267,random,2,0.0431,0.28,0,cpu,0,16,-10.25,0.0,0.0
268,random,2,0.0432,0.28,0,cpu,0,7,-9.66,0.0,0.0
269,random,2,0.0433,0.3,0,cpu,1,15,0.57,0.0,0.0
270,random,2,0.0434,0.3,0,cpu,0,14,-10.83,0.0,0.0
271,random,2,0.0436,0.28,0,cpu,0,18,-10.87,0.0,0.0
272,random,2,0.0437,0.28,0,cpu,0,20,-10.49,0.0,0.0
273,random,2,0.0438,0.26,0,cpu,0,7,-10.26,0.0,0.0
274,random,2,0.0439,0.24,0,cpu,0,18,-11.07,0.0,0.0
275,random,2,0.0441,0.24,0,cpu,0,17,-10.76,0.0,0.0
276,random,2,0.0442,0.26,0,cpu,1,18,0.64,0.0,0.0
277,random,2,0.0443,0.26,0,cpu,0,16,-10.65,0.0,0.0
278,random,2,0.0444,0.26,0,cpu,0,10,-10.59,0.0,0.0
279,random,2,0.0446,0.26,0,cpu,0,13,-9.92,0.0,0.0
280,random,2,0.0447,0.26,0,cpu,0,17,-10.56,0.0,0.0
281,random,2,0.0449,0.26,0,cpu,0,19,-9.98,0.0,0.0
282,random,2,0.045,0.24,0,cpu,0,10,-10.39,0.0,0.0
283,random,2,0.0451,0.24,0,cpu,0,17,-10.36,0.0,0.0
284,random,2,0.0452,0.26,0,cpu,1,10,0.52,0.0,0.0
285,random,2,0.0453,0.26,0,cpu,0,9,-10.28,0.0,0.0
286,random,2,0.0454,0.26,0,cpu,0,14,-10.43,0.0,0.0
287,random,2,0.0455,0.26,0,cpu,0,17,-10.36,0.0,0.0
288,random,2,0.0456,0.26,0,cpu,0,10,-10.39,0.0,0.0
289,random,2,0.0457,0.24,0,cpu,0,8,-10.17,0.0,0.0
290,random,2,0.0458,0.24,0,cpu,0,9,-10.48,0.0,0.0
291,random,2,0.0459,0.22,0,cpu,1,12,-0.1,0.0,0.0
292,random,2,0.0462,0.24,0,cpu,1,24,0.58,0.0,0.0
293,random,2,0.0465,0.28,0,cpu,2,31,10.72,0.0,0.0
294,random,2,0.0467,0.28,0,cpu,0,27,-11.06,0.0,0.0
295,random,2,0.0469,0.28,0,cpu,0,21,-10.4,0.0,0.0
296,random,2,0.047,0.28,0,cpu,0,12,-10.21,0.0,0.0
297,random,2,0.0473,0.3,0,cpu,1,35,-0.23,0.0,0.0
298,random,2,0.0475,0.3,0,cpu,0,27,-10.66,0.0,0.0
299,random,2,0.0477,0.28,0,cpu,0,21,-10.2,0.0,0.0
300,random,2,0.0477,0.26,0,cpu,0,6,-10.35,0.0,0.0
301,random,2,0.0479,0.24,0,cpu,0,16,-10.65,0.0,0.0
302,random,2,0.0481,0.22,0,cpu,0,36,-9.85,0.0,0.0
303,random,2,0.0482,0.22,0,cpu,0,11,-10.1,0.0,0.0
304,random,2,0.0484,0.22,0,cpu,0,20,-10.69,0.0,0.0
305,random,2,0.0486,0.24,0,cpu,1,26,-0.04,0.0,0.0
306,random,2,0.0489,0.24,0,cpu,0,41,-10.8,0.0,0.0
307,random,2,0.0492,0.26,0,cpu,1,30,-0.28,0.0,0.0
308,random,2,0.0494,0.28,0,cpu,2,24,9.69,0.0,0.0
309,random,2,0.0496,0.28,0,cpu,0,38,-10.07,0.0,0.0
310,random,2,0.0498,0.26,0,cpu,0,25,-10.64,0.0,0.0
311,random,2,0.0499,0.26,0,cpu,0,9,-10.28,0.0,0.0
312,random,2,0.0502,0.28,0,cpu,1,32,-1.1,0.0,0.0
313,random,2,0.0504,0.26,0,cpu,0,26,-9.95,0.0,0.0
314,random,2,0.0504,0.26,0,cpu,0,11,-9.9,0.0,0.0
315,random,2,0.0507,0.26,0,cpu,0,31,-10.3,0.0,0.0
316,random,2,0.0509,0.26,0,cpu,0,26,-9.95,0.0,0.0
317,random,2,0.051,0.26,0,cpu,0,18,-10.27,0.0,0.0
318,random,2,0.0512,0.26,0,cpu,0,18,-10.87,0.0,0.0
319,random,2,0.0513,0.24,0,cpu,0,9,-10.28,0.0,0.0
320,random,2,0.0513,0.24,0,cpu,0,7,-10.26,0.0,0.0
321,random,2,0.0516,0.26,0,cpu,1,34,-0.32,0.0,0.0
322,random,2,0.0517,0.26,0,cpu,0,10,-10.79,0.0,0.0
323,random,2,0.0518,0.26,0,cpu,0,9,-10.68,0.0,0.0
324,random,2,0.0519,0.26,0,cpu,0,15,-10.54,0.0,0.0
325,random,2,0.0521,0.26,0,cpu,0,20,-10.09,0.0,0.0
326,random,2,0.0521,0.24,0,cpu,0,9,-9.48,0.0,0.0
327,random,2,0.0524,0.26,0,cpu,1,27,-0.15,0.0,0.0
328,random,2,0.0527,0.26,0,cpu,0,43,-11.02,0.0,0.0
329,random,2,0.0528,0.26,0,cpu,0,12,-10.01,0.0,0.0
330,random,2,0.053,0.26,0,cpu,0,21,-10.0,0.0,0.0
331,random,2,0.0531,0.26,0,cpu,0,12,-10.41,0.0,0.0
332,random,2,0.0532,0.26,0,cpu,0,8,-9.97,0.0,0.0
333,random,2,0.0533,0.26,0,cpu,0,13,-10.72,0.0,0.0
334,random,2,0.0534,0.24,0,cpu,0,10,-10.39,0.0,0.0
335,random,2,0.0535,0.24,0,cpu,0,9,-10.68,0.0,0.0
336,random,2,0.0536,0.24,0,cpu,0,16,-10.65,0.0,0.0
337,random,2,0.0537,0.24,0,cpu,0,9,-10.88,0.0,0.0
338,random,2,0.0538,0.24,0,cpu,0,15,-10.34,0.0,0.0
339,random,2,0.0541,0.24,0,cpu,0,43,-10.02,0.0,0.0
340,random,2,0.0543,0.26,0,cpu,1,14,0.48,0.0,0.0
341,random,2,0.0544,0.24,0,cpu,0,11,-9.7,0.0,0.0
342,random,2,0.0545,0.22,0,cpu,0,8,-9.77,0.0,0.0
343,random,2,0.0546,0.18,0,cpu,0,10,-10.59,0.0,0.0
344,random,2,0.055,0.22,0,cpu,2,57,9.86,0.0,0.0
345,random,2,0.0551,0.22,0,cpu,0,15,-10.74,0.0,0.0
346,random,2,0.0552,0.24,0,cpu,1,8,0.14,0.0,0.0
347,random,2,0.0553,0.22,0,cpu,0,7,-10.26,0.0,0.0
348,random,2,0.0554,0.22,0,cpu,0,9,-10.28,0.0,0.0
349,random,2,0.0554,0.22,0,cpu,0,7,-10.46,0.0,0.0
350,random,2,0.0556,0.24,0,cpu,1,11,0.01,0.0,0.0
351,random,2,0.0557,0.24,0,cpu,0,25,-10.24,0.0,0.0
352,random,2,0.0559,0.24,0,cpu,0,12,-9.61,0.0,0.0
353,random,2,0.056,0.24,0,cpu,0,16,-10.65,0.0,0.0
354,random,2,0.0563,0.24,0,cpu,0,35,-10.74,0.0,0.0
355,random,2,0.0565,0.22,0,cpu,0,29,-10.48,0.0,0.0
356,random,2,0.0569,0.22,0,cpu,0,57,-10.56,0.0,0.0
357,random,2,0.057,0.2,0,cpu,0,10,-10.19,0.0,0.0
358,random,2,0.0571,0.16,0,cpu,0,8,-10.37,0.0,0.0
359,random,2,0.0571,0.16,0,cpu,0,7,-9.86,0.0,0.0
360,random,2,0.0573,0.16,0,cpu,0,27,-11.06,0.0,0.0
361,random,2,0.0576,0.16,0,cpu,0,36,-10.65,0.0,0.0
362,random,2,0.0577,0.14,0,cpu,0,8,-10.17,0.0,0.0
363,random,2,0.0578,0.16,0,cpu,1,16,-0.54,0.0,0.0
364,random,2,0.0581,0.16,0,cpu,0,39,-10.58,0.0,0.0
365,random,2,0.0582,0.16,0,cpu,0,15,-10.74,0.0,0.0
366,random,2,0.0584,0.16,0,cpu,0,21,-11.0,0.0,0.0
