episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
131,q_learning,1,0.047,1.24,615,cpu,2,14,10.39,0.51859,0.0
132,q_learning,1,0.0476,1.28,615,cpu,2,44,10.89,0.516,0.0
133,q_learning,1,0.0483,1.32,615,cpu,2,41,11.02,0.51342,0.0
134,q_learning,1,0.0485,1.3,615,cpu,0,11,-9.7,0.51085,0.0
135,q_learning,1,0.0486,1.28,615,cpu,1,12,0.3,0.5083,0.0
136,q_learning,1,0.0488,1.26,615,cpu,1,12,0.7,0.50575,0.0
137,q_learning,1,0.0491,1.28,615,cpu,2,14,10.79,0.50322,0.0
138,q_learning,1,0.0499,1.34,615,cpu,3,49,21.85,0.50071,0.0
139,q_learning,1,0.0502,1.34,615,cpu,2,19,10.84,0.49821,0.0
140,q_learning,1,0.0505,1.32,615,cpu,1,21,0.51,0.49571,0.0
141,q_learning,1,0.0512,1.36,621,cpu,3,44,21.2,0.49324,0.0
142,q_learning,1,0.0517,1.4,621,cpu,3,29,20.85,0.49077,0.0
143,q_learning,1,0.052,1.42,621,cpu,1,18,0.44,0.48832,0.0
144,q_learning,1,0.0521,1.38,621,cpu,0,10,-9.59,0.48587,0.0
145,q_learning,1,0.0526,1.4,621,cpu,2,27,10.36,0.48344,0.0
146,q_learning,1,0.0529,1.4,621,cpu,1,19,1.33,0.48103,0.0
147,q_learning,1,0.0533,1.42,624,cpu,2,25,10.18,0.47862,0.0
148,q_learning,1,0.0537,1.44,630,cpu,2,27,10.56,0.47623,0.0
149,q_learning,1,0.0546,1.52,639,cpu,4,48,30.87,0.47385,0.0
150,q_learning,1,0.0547,1.52,639,cpu,1,11,0.41,0.47148,0.0
151,q_learning,1,0.0558,1.56,639,cpu,2,68,10.25,0.46912,0.0
152,q_learning,1,0.0564,1.58,639,cpu,1,35,0.57,0.46678,0.0
153,q_learning,1,0.0567,1.58,639,cpu,0,18,-9.87,0.46444,0.0
154,q_learning,1,0.0574,1.58,642,cpu,2,49,10.94,0.46212,0.0
155,q_learning,1,0.0576,1.56,642,cpu,1,13,0.39,0.45981,0.0
156,q_learning,1,0.0584,1.62,642,cpu,3,47,21.47,0.45751,0.0
157,q_learning,1,0.0586,1.58,645,cpu,0,10,-9.79,0.45522,0.0
158,q_learning,1,0.0587,1.54,645,cpu,0,7,-10.26,0.45295,0.0
159,q_learning,1,0.0599,1.54,648,cpu,2,79,10.84,0.45068,0.0
160,q_learning,1,0.0602,1.52,648,cpu,1,23,0.49,0.44843,0.0
161,q_learning,1,0.0603,1.5,648,cpu,0,6,-9.55,0.44619,0.0
162,q_learning,1,0.0606,1.48,648,cpu,1,21,0.71,0.44396,0.0
163,q_learning,1,0.0608,1.46,648,cpu,1,11,0.41,0.44174,0.0
164,q_learning,1,0.061,1.42,648,cpu,1,8,0.54,0.43953,0.0
165,q_learning,1,0.0616,1.48,651,cpu,4,36,30.79,0.43733,0.0
166,q_learning,1,0.0626,1.54,651,cpu,4,58,31.57,0.43514,0.0
167,q_learning,1,0.0629,1.56,651,cpu,1,17,0.55,0.43297,0.0
168,q_learning,1,0.0631,1.56,651,cpu,2,12,10.41,0.4308,0.0
169,q_learning,1,0.0632,1.54,651,cpu,1,6,0.36,0.42865,0.0
170,q_learning,1,0.0639,1.56,651,cpu,3,41,21.93,0.4265,0.0
171,q_learning,1,0.0643,1.58,651,cpu,1,24,0.18,0.42437,0.0
172,q_learning,1,0.0645,1.62,654,cpu,2,11,10.52,0.42225,0.0
173,q_learning,1,0.0647,1.62,654,cpu,2,11,10.52,0.42014,0.0
174,q_learning,1,0.0648,1.62,654,cpu,0,8,-9.77,0.41804,0.0
175,q_learning,1,0.0654,1.66,654,cpu,3,31,20.63,0.41595,0.0
176,q_learning,1,0.0657,1.64,654,cpu,1,20,0.62,0.41387,0.0
177,q_learning,1,0.0659,1.64,654,cpu,1,13,0.39,0.4118,0.0
178,q_learning,1,0.0662,1.56,654,cpu,1,18,0.44,0.40974,0.0
179,q_learning,1,0.0665,1.58,654,cpu,1,17,0.95,0.40769,0.0
180,q_learning,1,0.0667,1.54,654,cpu,0,13,-9.72,0.40565,0.0
181,q_learning,1,0.067,1.54,654,cpu,2,22,11.31,0.40362,0.0
182,q_learning,1,0.0677,1.54,654,cpu,2,45,10.78,0.40161,0.0
183,q_learning,1,0.068,1.52,654,cpu,1,14,0.48,0.3996,0.0
184,q_learning,1,0.0683,1.56,654,cpu,2,20,11.53,0.3976,0.0
185,q_learning,1,0.0691,1.64,663,cpu,5,49,41.67,0.39561,0.0
186,q_learning,1,0.0695,1.66,663,cpu,2,19,10.64,0.39363,0.0
187,q_learning,1,0.07,1.66,666,cpu,2,32,10.81,0.39167,0.0
188,q_learning,1,0.0701,1.6,666,cpu,0,6,-9.55,0.38971,0.0
189,q_learning,1,0.0706,1.64,669,cpu,4,27,31.18,0.38776,0.0
190,q_learning,1,0.0717,1.68,672,cpu,3,67,21.87,0.38582,0.0
191,q_learning,1,0.072,1.62,675,cpu,0,20,-10.29,0.38389,0.0
192,q_learning,1,0.0722,1.56,675,cpu,0,13,-9.52,0.38197,0.0
193,q_learning,1,0.0729,1.62,675,cpu,4,42,32.13,0.38006,0.0
194,q_learning,1,0.0732,1.66,675,cpu,2,12,10.41,0.37816,0.0
195,q_learning,1,0.0734,1.64,675,cpu,1,11,0.61,0.37627,0.0
196,q_learning,1,0.0735,1.62,678,cpu,0,8,-9.77,0.37439,0.0
197,q_learning,1,0.0739,1.62,678,cpu,2,19,10.84,0.37252,0.0
198,q_learning,1,0.0748,1.68,687,cpu,5,54,42.12,0.37066,0.0
199,q_learning,1,0.0758,1.7,696,cpu,5,62,42.24,0.3688,0.0
200,q_learning,1,0.0768,1.76,696,cpu,4,56,32.79,0.36696,0.0
201,q_learning,1,0.0777,1.8,699,cpu,4,55,33.1,0.36512,0.0
202,q_learning,1,0.0783,1.84,702,cpu,3,32,21.72,0.3633,0.0
203,q_learning,1,0.0787,1.88,702,cpu,2,26,11.47,0.36148,0.0
204,q_learning,1,0.0793,1.88,702,cpu,2,29,11.14,0.35967,0.0
205,q_learning,1,0.0801,1.96,708,cpu,5,48,41.38,0.35788,0.0
206,q_learning,1,0.0809,1.96,708,cpu,3,42,21.62,0.35609,0.0
207,q_learning,1,0.0811,1.98,711,cpu,1,14,0.48,0.35431,0.0
208,q_learning,1,0.0819,2.04,714,cpu,3,45,22.09,0.35253,0.0
209,q_learning,1,0.0821,2.02,714,cpu,1,10,0.52,0.35077,0.0
210,q_learning,1,0.0822,2.0,714,cpu,0,11,-9.7,0.34902,0.0
211,q_learning,1,0.0826,2.04,714,cpu,2,21,11.62,0.34727,0.0
212,q_learning,1,0.0831,2.08,714,cpu,3,29,21.45,0.34554,0.0
213,q_learning,1,0.0834,2.12,720,cpu,3,16,20.68,0.34381,0.0
214,q_learning,1,0.0843,2.16,720,cpu,3,55,21.59,0.34209,0.0
215,q_learning,1,0.085,2.14,720,cpu,3,43,21.51,0.34038,0.0
216,q_learning,1,0.0858,2.12,720,cpu,3,42,21.62,0.33868,0.0
217,q_learning,1,0.0865,2.18,720,cpu,4,43,31.82,0.33698,0.0
218,q_learning,1,0.0873,2.2,720,cpu,3,47,21.87,0.3353,0.0
219,q_learning,1,0.0875,2.22,720,cpu,2,9,10.34,0.33362,0.0
220,q_learning,1,0.0878,2.2,720,cpu,2,18,11.15,0.33195,0.0
221,q_learning,1,0.088,2.2,720,cpu,1,12,0.3,0.33029,0.0
222,q_learning,1,0.0881,2.16,720,cpu,0,6,-9.55,0.32864,0.0
223,q_learning,1,0.0889,2.22,729,cpu,5,40,40.86,0.327,0.0
224,q_learning,1,0.0896,2.26,729,cpu,2,42,11.71,0.32536,0.0
225,q_learning,1,0.0899,2.24,732,cpu,2,20,10.73,0.32374,0.0
226,q_learning,1,0.0904,2.26,732,cpu,2,26,11.27,0.32212,0.0
227,q_learning,1,0.0906,2.28,732,cpu,2,12,10.81,0.32051,0.0
228,q_learning,1,0.0908,2.26,732,cpu,0,8,-9.57,0.31891,0.0
229,q_learning,1,0.0913,2.28,732,cpu,2,33,10.3,0.31731,0.0
230,q_learning,1,0.0919,2.36,732,cpu,4,33,31.92,0.31572,0.0
231,q_learning,1,0.0924,2.36,732,cpu,2,33,11.7,0.31415,0.0
232,q_learning,1,0.0931,2.4,732,cpu,4,39,31.66,0.31258,0.0
233,q_learning,1,0.0936,2.44,735,cpu,3,31,21.43,0.31101,0.0
234,q_learning,1,0.0938,2.42,735,cpu,1,6,0.36,0.30946,0.0
235,q_learning,1,0.0942,2.38,735,cpu,3,27,20.87,0.30791,0.0
236,q_learning,1,0.095,2.44,741,cpu,5,43,41.93,0.30637,0.0
237,q_learning,1,0.0954,2.44,741,cpu,2,22,10.91,0.30484,0.0
238,q_learning,1,0.0959,2.48,747,cpu,2,27,10.76,0.30331,0.0
239,q_learning,1,0.0963,2.5,756,cpu,5,21,40.95,0.3018,0.0
240,q_learning,1,0.0969,2.48,756,cpu,2,37,11.06,0.30029,0.0
241,q_learning,1,0.0974,2.56,759,cpu,4,27,31.38,0.29879,0.0
242,q_learning,1,0.0976,2.58,762,cpu,1,15,0.77,0.29729,0.0
243,q_learning,1,0.0983,2.58,762,cpu,4,38,32.17,0.29581,0.0
244,q_learning,1,0.0993,2.62,765,cpu,4,64,32.31,0.29433,0.0
245,q_learning,1,0.0999,2.68,765,cpu,4,32,31.63,0.29286,0.0
246,q_learning,1,0.1002,2.7,765,cpu,1,17,0.35,0.29139,0.0
247,q_learning,1,0.1004,2.7,765,cpu,2,13,10.7,0.28994,0.0
248,q_learning,1,0.1006,2.6,765,cpu,0,11,-9.9,0.28849,0.0
249,q_learning,1,0.1008,2.52,765,cpu,1,9,0.43,0.28704,0.0
250,q_learning,1,0.102,2.52,768,cpu,4,74,32.81,0.28561,0.0
251,q_learning,1,0.1026,2.54,774,cpu,5,37,41.99,0.28418,0.0
252,q_learning,1,0.103,2.52,774,cpu,2,22,11.31,0.28276,0.0
253,q_learning,1,0.1038,2.56,777,cpu,4,46,31.49,0.28135,0.0
254,q_learning,1,0.1047,2.62,783,cpu,5,47,42.89,0.27994,0.0
255,q_learning,1,0.1049,2.54,783,cpu,1,10,0.52,0.27854,0.0
256,q_learning,1,0.1051,2.5,783,cpu,1,9,0.63,0.27715,0.0
257,q_learning,1,0.1053,2.5,783,cpu,1,9,0.63,0.27576,0.0
258,q_learning,1,0.1055,2.48,786,cpu,2,12,10.61,0.27438,0.0
259,q_learning,1,0.1059,2.5,789,cpu,2,25,11.38,0.27301,0.0
260,q_learning,1,0.1066,2.58,789,cpu,4,44,32.51,0.27164,0.0
261,q_learning,1,0.107,2.6,789,cpu,3,18,21.06,0.27029,0.0
262,q_learning,1,0.1073,2.58,789,cpu,2,20,11.13,0.26893,0.0
263,q_learning,1,0.1078,2.56,789,cpu,2,25,10.78,0.26759,0.0
264,q_learning,1,0.1082,2.56,789,cpu,3,27,21.47,0.26625,0.0
265,q_learning,1,0.1084,2.52,792,cpu,1,11,0.81,0.26492,0.0
266,q_learning,1,0.1091,2.56,792,cpu,5,40,42.06,0.2636,0.0
267,q_learning,1,0.11,2.56,792,cpu,4,52,32.03,0.26228,0.0
268,q_learning,1,0.1104,2.56,795,cpu,3,26,21.18,0.26097,0.0
269,q_learning,1,0.1112,2.62,801,cpu,5,40,42.46,0.25966,0.0
270,q_learning,1,0.1117,2.64,801,cpu,3,30,22.14,0.25836,0.0
271,q_learning,1,0.1122,2.68,801,cpu,3,29,21.85,0.25707,0.0
272,q_learning,1,0.1123,2.68,801,cpu,0,5,-9.64,0.25579,0.0
273,q_learning,1,0.1127,2.64,801,cpu,3,23,21.31,0.25451,0.0
274,q_learning,1,0.1136,2.7,813,cpu,5,50,41.76,0.25324,0.0
275,q_learning,1,0.1139,2.72,813,cpu,3,12,20.32,0.25197,0.0
276,q_learning,1,0.1146,2.78,828,cpu,5,40,41.46,0.25071,0.0
277,q_learning,1,0.115,2.8,831,cpu,3,23,21.51,0.24946,0.0
278,q_learning,1,0.1154,2.86,831,cpu,3,26,20.58,0.24821,0.0
279,q_learning,1,0.1157,2.86,831,cpu,2,12,10.81,0.24697,0.0
280,q_learning,1,0.116,2.82,831,cpu,2,20,10.73,0.24573,0.0
281,q_learning,1,0.1162,2.82,831,cpu,2,11,10.72,0.2445,0.0
282,q_learning,1,0.1164,2.78,831,cpu,2,9,10.54,0.24328,0.0
283,q_learning,1,0.1167,2.78,831,cpu,3,18,20.66,0.24206,0.0
284,q_learning,1,0.1173,2.84,831,cpu,4,32,32.03,0.24085,0.0
285,q_learning,1,0.1177,2.86,831,cpu,4,22,30.93,0.23965,0.0
286,q_learning,1,0.1179,2.78,831,cpu,1,11,0.81,0.23845,0.0
287,q_learning,1,0.1184,2.8,834,cpu,3,29,21.45,0.23726,0.0
288,q_learning,1,0.1188,2.82,834,cpu,3,21,20.93,0.23607,0.0
289,q_learning,1,0.1194,2.82,837,cpu,5,35,41.81,0.23489,0.0
290,q_learning,1,0.1199,2.84,837,cpu,3,24,21.2,0.23372,0.0
291,q_learning,1,0.1207,2.86,837,cpu,5,48,42.38,0.23255,0.0
292,q_learning,1,0.1218,2.94,846,cpu,5,62,43.04,0.23139,0.0
293,q_learning,1,0.1227,2.96,855,cpu,5,47,42.69,0.23023,0.0
294,q_learning,1,0.1237,2.98,861,cpu,5,62,42.84,0.22908,0.0
295,q_learning,1,0.1243,2.94,861,cpu,2,31,11.92,0.22793,0.0
296,q_learning,1,0.1244,2.94,861,cpu,1,7,0.45,0.22679,0.0
297,q_learning,1,0.1253,3.0,870,cpu,5,55,42.81,0.22566,0.0
298,q_learning,1,0.1256,3.02,870,cpu,1,16,0.66,0.22453,0.0
299,q_learning,1,0.1259,3.04,870,cpu,2,14,10.59,0.22341,0.0
300,q_learning,1,0.1265,3.02,870,cpu,3,38,21.46,0.22229,0.0
301,q_learning,1,0.1267,2.96,870,cpu,2,9,10.54,0.22118,0.0
302,q_learning,1,0.1275,3.0,873,cpu,4,51,31.74,0.22007,0.0
303,q_learning,1,0.1279,2.94,873,cpu,1,24,1.18,0.21897,0.0
304,q_learning,1,0.1282,2.88,873,cpu,2,13,10.9,0.21788,0.0
305,q_learning,1,0.1288,2.96,885,cpu,5,35,41.81,0.21679,0.0
306,q_learning,1,0.1289,2.96,885,cpu,1,7,0.45,0.21571,0.0
307,q_learning,1,0.1297,3.04,891,cpu,5,39,41.77,0.21463,0.0
308,q_learning,1,0.1299,3.0,891,cpu,0,12,-9.41,0.21355,0.0
309,q_learning,1,0.1305,3.06,906,cpu,5,36,41.1,0.21249,0.0
310,q_learning,1,0.1311,3.08,906,cpu,5,33,41.83,0.21142,0.0
311,q_learning,1,0.1317,3.1,906,cpu,4,35,31.7,0.21037,0.0
312,q_learning,1,0.1323,3.14,906,cpu,4,29,31.56,0.20932,0.0
313,q_learning,1,0.133,3.18,906,cpu,4,44,31.91,0.20827,0.0
314,q_learning,1,0.1334,3.18,906,cpu,3,22,21.42,0.20723,0.0
315,q_learning,1,0.1341,3.24,906,cpu,4,42,32.13,0.20619,0.0
316,q_learning,1,0.1349,3.24,909,cpu,5,44,42.02,0.20516,0.0
317,q_learning,1,0.1354,3.24,909,cpu,4,31,31.54,0.20413,0.0
318,q_learning,1,0.1365,3.28,915,cpu,5,63,43.53,0.20311,0.0
319,q_learning,1,0.1371,3.28,918,cpu,5,32,42.14,0.2021,0.0
320,q_learning,1,0.1374,3.26,918,cpu,2,11,10.72,0.20109,0.0
321,q_learning,1,0.1375,3.2,918,cpu,0,6,-9.75,0.20008,0.0
322,q_learning,1,0.1379,3.24,918,cpu,2,21,11.42,0.19908,0.0
323,q_learning,1,0.1384,3.22,918,cpu,2,29,11.54,0.19809,0.0
324,q_learning,1,0.1388,3.18,921,cpu,3,25,21.29,0.1971,0.0
325,q_learning,1,0.1394,3.2,924,cpu,4,35,31.3,0.19611,0.0
326,q_learning,1,0.1403,3.2,933,cpu,5,51,42.65,0.19513,0.0
327,q_learning,1,0.1406,3.18,933,cpu,2,13,10.9,0.19415,0.0
328,q_learning,1,0.1407,3.14,933,cpu,1,10,0.72,0.19318,0.0
329,q_learning,1,0.1411,3.14,933,cpu,2,20,11.13,0.19222,0.0
330,q_learning,1,0.1419,3.2,933,cpu,5,44,42.22,0.19126,0.0
331,q_learning,1,0.1424,3.22,933,cpu,3,30,21.34,0.1903,0.0
332,q_learning,1,0.1429,3.26,933,cpu,4,33,31.72,0.18935,0.0
333,q_learning,1,0.1436,3.3,936,cpu,5,36,42.5,0.1884,0.0
334,q_learning,1,0.1444,3.32,942,cpu,5,45,42.71,0.18746,0.0
335,q_learning,1,0.1448,3.3,942,cpu,3,21,20.93,0.18652,0.0
336,q_learning,1,0.1458,3.38,948,cpu,5,54,42.72,0.18559,0.0
