episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
208,double_dqn,3,3.0844,10.86,18563,cpu,20,140,199.31,0.05,0.874861
209,double_dqn,3,3.1103,10.98,18563,cpu,11,69,104.73,0.05,0.780076
210,double_dqn,3,3.1142,10.86,18563,cpu,1,10,0.72,0.05,0.496651
211,double_dqn,3,3.1859,11.08,18563,cpu,21,187,209.85,0.05,0.52239
212,double_dqn,3,3.207,11.16,18563,cpu,7,56,64.12,0.05,0.496652
213,double_dqn,3,3.21,11.06,18563,cpu,2,8,10.05,0.05,0.868398
214,double_dqn,3,3.2654,11.14,18563,cpu,14,147,136.88,0.05,0.334043
215,double_dqn,3,3.3086,11.36,18563,cpu,14,114,136.91,0.05,0.86005
216,double_dqn,3,3.3304,11.3,18563,cpu,9,58,83.72,0.05,0.790389
217,double_dqn,3,3.3605,11.38,18563,cpu,9,81,85.79,0.05,0.630171
218,double_dqn,3,3.3896,11.46,18563,cpu,9,77,85.23,0.05,0.938785
219,double_dqn,3,3.4365,11.62,18563,cpu,13,124,127.9,0.05,1.209118
220,double_dqn,3,3.4815,11.78,18563,cpu,12,119,117.14,0.05,1.722808
221,double_dqn,3,3.4976,11.66,18563,cpu,5,42,43.24,0.05,0.832424
222,double_dqn,3,3.5161,11.76,18563,cpu,8,49,73.4,0.05,0.484171
223,double_dqn,3,3.5201,11.42,18563,cpu,1,11,0.81,0.05,0.560962
224,double_dqn,3,3.5342,11.46,18563,cpu,6,37,52.3,0.05,1.03354
225,double_dqn,3,3.5391,11.06,18563,cpu,2,13,10.9,0.05,0.894888
226,double_dqn,3,3.584,10.98,18563,cpu,12,119,116.14,0.05,0.980206
227,double_dqn,3,3.6219,10.98,18563,cpu,12,100,116.43,0.05,1.075833
228,double_dqn,3,3.6405,11.1,18563,cpu,9,49,82.91,0.05,0.627072
229,double_dqn,3,3.6453,10.82,18563,cpu,1,13,0.79,0.05,1.140553
230,double_dqn,3,3.6874,10.78,18563,cpu,12,110,116.93,0.05,0.635651
231,double_dqn,3,3.7154,10.92,18563,cpu,9,75,85.05,0.05,0.541445
232,double_dqn,3,3.7306,11.02,18563,cpu,8,40,72.59,0.05,0.950474
233,double_dqn,3,3.7742,10.94,18563,cpu,12,116,118.67,0.05,0.584355
234,double_dqn,3,3.832,10.9,18563,cpu,17,153,169.35,0.05,1.128463
235,double_dqn,3,3.8433,11.0,18563,cpu,6,30,51.87,0.05,0.672572
236,double_dqn,3,3.9177,10.92,18563,cpu,19,196,187.84,0.05,1.187183
237,double_dqn,3,3.9884,11.14,18563,cpu,21,185,210.67,0.05,1.278633
238,double_dqn,3,4.0138,11.1,18563,cpu,9,67,84.33,0.05,0.817543
239,double_dqn,3,4.0338,11.28,18563,cpu,9,52,83.38,0.05,1.275718
240,double_dqn,3,4.088,11.36,18563,cpu,14,143,137.32,0.05,0.716021
241,double_dqn,3,4.1001,11.28,18563,cpu,5,33,42.03,0.05,0.559205
242,double_dqn,3,4.1282,11.06,18563,cpu,10,76,95.45,0.05,0.814658
243,double_dqn,3,4.1475,10.88,18563,cpu,10,51,93.2,0.05,0.45237
244,double_dqn,3,4.1901,10.84,18563,cpu,15,112,147.84,0.05,1.009111
245,double_dqn,3,4.2592,11.02,18563,cpu,20,183,200.78,0.05,0.341753
246,double_dqn,3,4.2839,11.0,18563,cpu,9,65,84.15,0.05,0.846519
247,double_dqn,3,4.3091,11.06,18563,cpu,9,68,84.42,0.05,0.516743
248,double_dqn,3,4.3618,11.28,18563,cpu,16,139,156.98,0.05,1.014281
249,double_dqn,3,4.4031,11.22,18563,cpu,12,110,114.33,0.05,0.43646
250,double_dqn,3,4.4236,10.98,18563,cpu,6,54,52.23,0.05,1.345326
251,double_dqn,3,4.4586,11.18,18563,cpu,12,92,113.91,0.05,0.467472
252,double_dqn,3,4.4613,11.06,18563,cpu,1,7,0.45,0.05,0.626548
253,double_dqn,3,4.485,10.98,18563,cpu,7,63,63.35,0.05,1.433765
254,double_dqn,3,4.4961,10.76,18563,cpu,4,29,30.96,0.05,1.298609
255,double_dqn,3,4.5002,10.38,18563,cpu,1,11,0.41,0.05,0.735636
256,double_dqn,3,4.5181,10.14,18563,cpu,5,48,41.98,0.05,0.690787
257,double_dqn,3,4.5403,9.7,18563,cpu,9,58,82.12,0.05,1.027192
258,double_dqn,3,4.5623,9.46,18563,cpu,8,58,73.81,0.05,0.489475
259,double_dqn,3,4.6014,9.46,18563,cpu,11,105,105.77,0.05,1.159105
260,double_dqn,3,4.6495,9.72,18563,cpu,14,125,135.5,0.05,0.906261
261,double_dqn,3,4.6568,9.34,18563,cpu,2,19,11.04,0.05,1.845868
262,double_dqn,3,4.7,9.48,18563,cpu,14,114,137.31,0.05,0.838949
263,double_dqn,3,4.7159,9.56,18563,cpu,6,42,52.95,0.05,0.951342
264,double_dqn,3,4.7329,9.44,18563,cpu,8,45,72.84,0.05,0.448457
265,double_dqn,3,4.7656,9.42,18563,cpu,13,87,125.57,0.05,0.898673
266,double_dqn,3,4.834,9.6,18563,cpu,18,182,181.47,0.05,1.184729
267,double_dqn,3,4.8671,9.62,18563,cpu,10,88,95.53,0.05,0.76619
268,double_dqn,3,4.9021,9.7,18563,cpu,13,93,126.51,0.05,1.009959
269,double_dqn,3,4.9133,9.56,18563,cpu,6,29,51.78,0.05,1.085369
270,double_dqn,3,4.9584,9.58,18563,cpu,13,117,127.47,0.05,2.08013
271,double_dqn,3,5.012,9.84,18563,cpu,18,142,177.87,0.05,0.645203
272,double_dqn,3,5.0475,9.88,18563,cpu,10,94,95.07,0.05,1.810955
273,double_dqn,3,5.0983,10.18,18563,cpu,16,135,156.22,0.05,0.437948
274,double_dqn,3,5.1323,10.3,18563,cpu,12,90,116.73,0.05,0.848444
275,double_dqn,3,5.1398,10.3,18563,cpu,2,20,11.33,0.05,0.811198
276,double_dqn,3,5.2258,10.48,18563,cpu,21,225,210.07,0.05,1.126264
277,double_dqn,3,5.2898,10.68,18563,cpu,22,170,219.43,0.05,0.756478
278,double_dqn,3,5.3121,10.66,18563,cpu,8,59,73.9,0.05,1.24812
279,double_dqn,3,5.4133,11.24,18563,cpu,30,266,304.15,0.05,0.645651
280,double_dqn,3,5.496,11.52,18563,cpu,26,217,263.3,0.05,0.898035
281,double_dqn,3,5.5353,11.6,18563,cpu,13,101,125.23,0.05,0.198907
282,double_dqn,3,5.5642,11.66,18563,cpu,11,73,105.09,0.05,1.557316
283,double_dqn,3,5.6004,11.64,18563,cpu,11,92,106.2,0.05,1.748392
284,double_dqn,3,5.6234,11.44,18563,cpu,7,58,63.9,0.05,0.785578
285,double_dqn,3,5.6483,11.44,18563,cpu,6,64,54.53,0.05,1.306262
286,double_dqn,3,5.6705,11.2,18563,cpu,7,57,63.01,0.05,1.353928
287,double_dqn,3,5.7417,11.2,18563,cpu,21,181,212.11,0.05,0.682994
288,double_dqn,3,5.7807,11.18,18563,cpu,8,99,75.7,0.05,0.930474
289,double_dqn,3,5.8401,11.38,18563,cpu,19,151,190.39,0.05,0.909613
290,double_dqn,3,5.9176,11.48,18563,cpu,19,195,191.55,0.05,1.171193
291,double_dqn,3,5.944,11.54,18563,cpu,8,66,74.93,0.05,0.714021
292,double_dqn,3,5.9752,11.58,18563,cpu,12,79,114.14,0.05,0.611355
293,double_dqn,3,6.0568,11.82,18563,cpu,22,206,222.67,0.05,0.885553
294,double_dqn,3,6.085,11.74,18563,cpu,11,71,105.11,0.05,1.323274
295,double_dqn,3,6.1545,11.74,18563,cpu,20,176,199.15,0.05,0.57925
296,double_dqn,3,6.195,11.88,18563,cpu,16,100,156.07,0.05,1.872396
297,double_dqn,3,6.2622,12.06,18563,cpu,18,168,181.21,0.05,1.032701
298,double_dqn,3,6.2743,11.8,18563,cpu,3,30,22.14,0.05,0.668552
299,double_dqn,3,6.3445,12.0,18563,cpu,22,178,221.75,0.05,0.55933
300,double_dqn,3,6.4192,12.28,18563,cpu,20,189,202.32,0.05,1.247627
301,double_dqn,3,6.4343,12.14,18563,cpu,5,38,42.88,0.05,1.18074
302,double_dqn,3,6.4496,12.22,18563,cpu,5,38,42.88,0.05,0.796041
303,double_dqn,3,6.5239,12.54,18563,cpu,23,186,231.78,0.05,1.01564
304,double_dqn,3,6.5668,12.72,18563,cpu,13,110,126.44,0.05,0.971386
305,double_dqn,3,6.6012,12.94,18563,cpu,12,89,115.64,0.05,1.161765
306,double_dqn,3,6.6334,13.02,18563,cpu,9,84,85.46,0.05,1.485637
307,double_dqn,3,6.697,13.18,18563,cpu,17,165,167.83,0.05,1.348359
308,double_dqn,3,6.7339,13.26,18563,cpu,12,98,117.05,0.05,0.581836
309,double_dqn,3,6.7985,13.42,18563,cpu,19,169,189.61,0.05,0.38541
310,double_dqn,3,6.8495,13.46,18563,cpu,16,134,158.13,0.05,0.504462
311,double_dqn,3,6.869,13.58,18563,cpu,8,51,72.78,0.05,1.325159
312,double_dqn,3,6.8801,13.38,18563,cpu,4,29,31.76,0.05,0.728149
313,double_dqn,3,6.8952,13.36,18563,cpu,5,40,42.66,0.05,1.113255
314,double_dqn,3,6.9506,13.54,18563,cpu,17,144,170.54,0.05,0.738526
315,double_dqn,3,6.9834,13.48,18563,cpu,10,86,94.75,0.05,1.072131
316,double_dqn,3,7.0313,13.48,18563,cpu,18,126,178.43,0.05,0.972734
317,double_dqn,3,7.1004,13.68,18563,cpu,20,181,203.0,0.05,0.755842
