episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
81,greedy,3,0.1522,21.1,0,cpu,13,105,126.99,0.0,0.0
82,greedy,3,0.1535,20.9,0,cpu,15,121,146.45,0.0,0.0
83,greedy,3,0.1566,21.02,0,cpu,32,272,326.51,0.0,0.0
84,greedy,3,0.159,21.06,0,cpu,24,219,241.26,0.0,0.0
85,greedy,3,0.1621,21.34,0,cpu,29,269,296.71,0.0,0.0
86,greedy,3,0.1643,21.32,0,cpu,18,219,182.0,0.0,0.0
87,greedy,3,0.1671,21.62,0,cpu,27,228,273.6,0.0,0.0
88,greedy,3,0.1688,21.34,0,cpu,18,149,181.1,0.0,0.0
89,greedy,3,0.1705,21.26,0,cpu,20,160,201.11,0.0,0.0
90,greedy,3,0.171,21.04,0,cpu,7,44,63.24,0.0,0.0
91,greedy,3,0.173,21.2,0,cpu,26,163,260.44,0.0,0.0
92,greedy,3,0.1747,20.84,0,cpu,20,152,200.39,0.0,0.0
93,greedy,3,0.1777,20.9,0,cpu,29,242,293.68,0.0,0.0
94,greedy,3,0.1803,21.08,0,cpu,28,231,283.58,0.0,0.0
95,greedy,3,0.1815,21.08,0,cpu,15,108,145.88,0.0,0.0
96,greedy,3,0.1836,21.18,0,cpu,22,191,222.72,0.0,0.0
97,greedy,3,0.1846,21.24,0,cpu,11,89,106.73,0.0,0.0
98,greedy,3,0.1871,21.18,0,cpu,23,232,234.52,0.0,0.0
99,greedy,3,0.1891,21.22,0,cpu,21,187,213.05,0.0,0.0
100,greedy,3,0.1903,21.28,0,cpu,19,109,187.21,0.0,0.0
101,greedy,3,0.1916,21.14,0,cpu,15,111,147.95,0.0,0.0
102,greedy,3,0.1943,21.16,0,cpu,28,226,282.73,0.0,0.0
103,greedy,3,0.1966,21.22,0,cpu,26,196,263.81,0.0,0.0
104,greedy,3,0.1972,21.08,0,cpu,8,59,73.7,0.0,0.0
105,greedy,3,0.1986,21.12,0,cpu,18,127,178.32,0.0,0.0
106,greedy,3,0.2001,21.14,0,cpu,18,131,177.88,0.0,0.0
107,greedy,3,0.2021,21.3,0,cpu,24,177,241.68,0.0,0.0
108,greedy,3,0.2025,20.56,0,cpu,6,40,51.97,0.0,0.0
109,greedy,3,0.2041,20.5,0,cpu,19,149,191.01,0.0,0.0
110,greedy,3,0.2058,20.38,0,cpu,18,161,181.38,0.0,0.0
