episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
61,lightweight_snake_ddqn,3,0.5049,0.22,9412,cpu,1,18,0.64,0.76402,0.024918
62,lightweight_snake_ddqn,3,0.5138,0.22,9412,cpu,0,20,-10.09,0.76022,0.062161
63,lightweight_snake_ddqn,3,0.5374,0.22,9412,cpu,0,53,-11.32,0.75015,0.336893
64,lightweight_snake_ddqn,3,0.5427,0.22,9412,cpu,0,12,-9.81,0.74787,0.324458
65,lightweight_snake_ddqn,3,0.5533,0.24,9412,cpu,1,24,0.18,0.74331,0.072317
66,lightweight_snake_ddqn,3,0.5809,0.26,9412,cpu,1,62,-0.6,0.73153,0.627041
67,lightweight_snake_ddqn,3,0.5898,0.26,9412,cpu,0,20,-9.69,0.72773,0.083761
68,lightweight_snake_ddqn,3,0.5965,0.28,9412,cpu,1,15,-0.03,0.72488,0.064471
69,lightweight_snake_ddqn,3,0.6049,0.28,9412,cpu,0,19,-10.58,0.72127,0.592732
70,lightweight_snake_ddqn,3,0.6085,0.28,9412,cpu,0,8,-9.97,0.71975,0.017089
71,lightweight_snake_ddqn,3,0.6293,0.28,9412,cpu,0,47,-10.46,0.71082,0.018808
72,lightweight_snake_ddqn,3,0.6337,0.28,9412,cpu,0,10,-10.39,0.70892,0.008237
73,lightweight_snake_ddqn,3,0.6364,0.28,9412,cpu,0,6,-10.35,0.70778,0.011756
74,lightweight_snake_ddqn,3,0.6489,0.3,9412,cpu,2,28,10.45,0.70246,0.018977
75,lightweight_snake_ddqn,3,0.6537,0.32,9412,cpu,1,11,0.21,0.70037,0.012625
76,lightweight_snake_ddqn,3,0.6613,0.32,9412,cpu,0,17,-9.96,0.69714,0.282285
77,lightweight_snake_ddqn,3,0.6763,0.36,9412,cpu,2,34,10.39,0.69068,0.311872
78,lightweight_snake_ddqn,3,0.6813,0.34,9412,cpu,0,11,-10.3,0.68859,0.023509
79,lightweight_snake_ddqn,3,0.6967,0.36,9412,cpu,1,35,0.37,0.68194,0.021496
80,lightweight_snake_ddqn,3,0.703,0.38,9412,cpu,1,14,0.28,0.67928,0.308127
81,lightweight_snake_ddqn,3,0.7232,0.38,9412,cpu,0,46,-10.35,0.67054,0.026151
82,lightweight_snake_ddqn,3,0.7414,0.42,9412,cpu,2,41,10.42,0.66275,0.301512
83,lightweight_snake_ddqn,3,0.75,0.44,9412,cpu,1,19,0.53,0.65914,0.017443
84,lightweight_snake_ddqn,3,0.7752,0.46,9412,cpu,1,57,-0.05,0.64831,0.577475
85,lightweight_snake_ddqn,3,0.7788,0.46,9412,cpu,0,8,-9.57,0.64679,0.022756
86,lightweight_snake_ddqn,3,0.7842,0.46,9412,cpu,0,12,-10.01,0.64451,0.017414
87,lightweight_snake_ddqn,3,0.8001,0.44,9412,cpu,1,36,0.46,0.63767,0.307391
88,lightweight_snake_ddqn,3,0.8216,0.48,9412,cpu,2,48,10.25,0.62855,0.017922
89,lightweight_snake_ddqn,3,0.8274,0.48,9412,cpu,0,13,-9.72,0.62608,0.007517
90,lightweight_snake_ddqn,3,0.8405,0.52,9412,cpu,2,29,10.74,0.62057,0.013415
91,lightweight_snake_ddqn,3,0.8455,0.5,9412,cpu,1,11,0.01,0.61848,0.021234
92,lightweight_snake_ddqn,3,0.8514,0.52,9412,cpu,1,13,0.19,0.61601,0.022374
93,lightweight_snake_ddqn,3,0.8711,0.6,9412,cpu,4,44,30.71,0.60765,0.023601
94,lightweight_snake_ddqn,3,0.8951,0.58,9412,cpu,0,54,-10.23,0.59739,0.010957
95,lightweight_snake_ddqn,3,0.9014,0.58,9412,cpu,0,14,-9.83,0.59473,0.274036
96,lightweight_snake_ddqn,3,0.9412,0.62,9412,cpu,2,90,10.43,0.57763,0.311215
97,lightweight_snake_ddqn,3,0.9497,0.64,9412,cpu,1,19,0.53,0.57402,0.008425
98,lightweight_snake_ddqn,3,0.9584,0.68,9412,cpu,2,19,10.64,0.57041,0.583559
99,lightweight_snake_ddqn,3,0.9715,0.68,9412,cpu,2,29,10.94,0.5649,0.327347
100,lightweight_snake_ddqn,3,1.0079,0.76,9412,cpu,4,81,31.04,0.54951,0.293522
101,lightweight_snake_ddqn,3,1.0241,0.82,9412,cpu,3,36,20.28,0.54267,0.014411
102,lightweight_snake_ddqn,3,1.0281,0.84,9412,cpu,1,9,0.03,0.54096,0.011553
103,lightweight_snake_ddqn,3,1.0513,0.94,9412,cpu,5,51,41.45,0.53127,0.003009
104,lightweight_snake_ddqn,3,1.0704,1.0,9412,cpu,3,42,20.82,0.52329,0.286146
105,lightweight_snake_ddqn,3,1.0789,1.0,9412,cpu,0,19,-9.98,0.51968,0.793571
106,lightweight_snake_ddqn,3,1.0847,1.0,9412,cpu,0,13,-9.72,0.51721,0.047931
107,lightweight_snake_ddqn,3,1.0996,1.0,9412,cpu,1,33,0.79,0.51094,0.298281
108,lightweight_snake_ddqn,3,1.1127,1.04,9412,cpu,2,29,10.74,0.50543,0.329178
109,lightweight_snake_ddqn,3,1.1203,1.06,9412,cpu,1,17,0.35,0.5022,0.293239
110,lightweight_snake_ddqn,3,1.1244,1.08,9412,cpu,1,9,0.43,0.50049,0.271547
111,lightweight_snake_ddqn,3,1.1514,1.14,9412,cpu,4,60,32.15,0.48909,0.298902
112,lightweight_snake_ddqn,3,1.1622,1.18,9412,cpu,2,24,11.29,0.48453,0.585417
113,lightweight_snake_ddqn,3,1.1685,1.18,9412,cpu,0,14,-10.03,0.48187,0.027096
114,lightweight_snake_ddqn,3,1.173,1.18,9412,cpu,0,10,-10.19,0.47997,0.268042
115,lightweight_snake_ddqn,3,1.1836,1.18,9412,cpu,1,23,0.49,0.4756,0.593097
116,lightweight_snake_ddqn,3,1.2288,1.32,9412,cpu,8,100,74.19,0.4566,0.83906
117,lightweight_snake_ddqn,3,1.234,1.32,9412,cpu,0,12,-10.21,0.45432,0.572644
118,lightweight_snake_ddqn,3,1.2381,1.3,9412,cpu,0,9,-9.68,0.45261,0.070305
119,lightweight_snake_ddqn,3,1.2504,1.34,9412,cpu,2,27,11.56,0.44748,0.081377
120,lightweight_snake_ddqn,3,1.2548,1.34,9412,cpu,0,10,-9.99,0.44558,0.111777
121,lightweight_snake_ddqn,3,1.2906,1.48,9412,cpu,7,79,62.39,0.43057,0.28371
122,lightweight_snake_ddqn,3,1.298,1.52,9412,cpu,2,16,10.97,0.42753,0.361557
123,lightweight_snake_ddqn,3,1.3008,1.54,9412,cpu,1,6,0.36,0.42639,0.326757
124,lightweight_snake_ddqn,3,1.3336,1.54,9412,cpu,2,73,10.9,0.41252,0.060825
125,lightweight_snake_ddqn,3,1.3421,1.54,9412,cpu,1,19,0.53,0.40891,0.269552
126,lightweight_snake_ddqn,3,1.3477,1.56,9412,cpu,1,12,0.5,0.40663,0.582583
127,lightweight_snake_ddqn,3,1.368,1.56,9412,cpu,2,45,10.98,0.39808,0.521374
128,lightweight_snake_ddqn,3,1.413,1.56,9412,cpu,0,100,-2.6,0.37908,0.252844
129,lightweight_snake_ddqn,3,1.429,1.62,9412,cpu,4,35,30.9,0.37243,0.043149
130,lightweight_snake_ddqn,3,1.4756,1.74,9412,cpu,7,103,63.75,0.35286,0.326553
131,lightweight_snake_ddqn,3,1.4905,1.78,9412,cpu,2,33,10.3,0.34659,0.349158
132,lightweight_snake_ddqn,3,1.505,1.78,9412,cpu,2,32,11.21,0.34051,0.088703
133,lightweight_snake_ddqn,3,1.5173,1.82,9412,cpu,3,27,20.87,0.33538,0.289686
134,lightweight_snake_ddqn,3,1.5274,1.84,9412,cpu,2,22,11.31,0.3312,0.341272
135,lightweight_snake_ddqn,3,1.5375,1.9,9412,cpu,3,22,21.02,0.32702,0.089836
136,lightweight_snake_ddqn,3,1.5479,1.94,9412,cpu,2,23,11.4,0.32265,0.590521
137,lightweight_snake_ddqn,3,1.5507,1.92,9412,cpu,0,6,-9.55,0.32151,0.10904
138,lightweight_snake_ddqn,3,1.5612,1.9,9412,cpu,1,23,0.49,0.31714,0.510835
139,lightweight_snake_ddqn,3,1.5798,1.94,9412,cpu,2,41,11.82,0.30935,0.874915
140,lightweight_snake_ddqn,3,1.5907,1.94,9412,cpu,2,24,10.09,0.30479,0.621913
141,lightweight_snake_ddqn,3,1.6118,2.0,9412,cpu,4,46,32.69,0.29605,0.5905
142,lightweight_snake_ddqn,3,1.6213,2.02,9412,cpu,2,21,11.22,0.29206,0.548045
143,lightweight_snake_ddqn,3,1.6365,2.0,9412,cpu,3,33,21.81,0.28579,0.089402
144,lightweight_snake_ddqn,3,1.6565,2.12,9412,cpu,6,44,51.53,0.27743,0.471843
145,lightweight_snake_ddqn,3,1.6661,2.14,9412,cpu,1,21,0.71,0.27344,0.258316
146,lightweight_snake_ddqn,3,1.6725,2.12,9412,cpu,1,14,0.88,0.27078,0.744628
147,lightweight_snake_ddqn,3,1.6825,2.14,9412,cpu,2,22,11.11,0.2666,0.09387
148,lightweight_snake_ddqn,3,1.689,2.12,9412,cpu,1,14,0.48,0.26394,0.818689
149,lightweight_snake_ddqn,3,1.71,2.16,9412,cpu,4,46,32.29,0.2552,0.535895
150,lightweight_snake_ddqn,3,1.7215,2.14,9412,cpu,3,25,21.49,0.25045,1.239911
151,lightweight_snake_ddqn,3,1.7252,2.1,9412,cpu,1,8,0.54,0.24893,0.86368
152,lightweight_snake_ddqn,3,1.7444,2.2,9412,cpu,6,42,51.35,0.24095,0.042616
153,lightweight_snake_ddqn,3,1.7572,2.14,9412,cpu,2,28,11.85,0.23563,0.54762
154,lightweight_snake_ddqn,3,1.7774,2.16,9412,cpu,4,44,32.51,0.22727,0.633413
155,lightweight_snake_ddqn,3,1.8292,2.34,9412,cpu,9,113,84.87,0.2058,0.4686
156,lightweight_snake_ddqn,3,1.8591,2.46,9412,cpu,6,65,53.02,0.19345,1.248707
157,lightweight_snake_ddqn,3,1.8812,2.56,9412,cpu,6,48,52.29,0.18433,0.758642
158,lightweight_snake_ddqn,3,1.8859,2.54,9412,cpu,1,10,0.52,0.18243,0.815074
159,lightweight_snake_ddqn,3,1.8956,2.58,9412,cpu,3,21,21.33,0.17844,0.087627
160,lightweight_snake_ddqn,3,1.9066,2.62,9412,cpu,3,24,21.4,0.17388,0.381269
161,lightweight_snake_ddqn,3,1.9175,2.56,9412,cpu,1,24,0.78,0.16932,0.847305
162,lightweight_snake_ddqn,3,1.9525,2.7,9412,cpu,9,76,83.94,0.15488,0.33974
163,lightweight_snake_ddqn,3,1.9742,2.8,9412,cpu,5,47,42.49,0.14595,0.297139
164,lightweight_snake_ddqn,3,2.0237,3.12,9412,cpu,16,107,156.9,0.12562,0.794065
165,lightweight_snake_ddqn,3,2.0523,3.24,9412,cpu,7,62,63.66,0.11384,1.033403
166,lightweight_snake_ddqn,3,2.0874,3.3,9412,cpu,11,76,104.76,0.0994,0.79828
167,lightweight_snake_ddqn,3,2.1283,3.5,9412,cpu,10,88,94.73,0.08268,0.555052
168,lightweight_snake_ddqn,3,2.1876,3.84,9412,cpu,17,128,166.9,0.05836,0.322718
169,lightweight_snake_ddqn,3,2.2398,4.08,9412,cpu,14,112,137.13,0.05,0.123388
170,lightweight_snake_ddqn,3,2.278,4.38,9412,cpu,15,81,145.25,0.05,0.314397
171,lightweight_snake_ddqn,3,2.4315,4.94,9412,cpu,35,331,355.55,0.05,0.809763
172,lightweight_snake_ddqn,3,2.5232,5.42,9412,cpu,26,198,261.79,0.05,0.568287
173,lightweight_snake_ddqn,3,2.5707,5.68,9412,cpu,14,102,135.43,0.05,0.375142
174,lightweight_snake_ddqn,3,2.6028,5.86,9412,cpu,11,69,104.73,0.05,0.826584
175,lightweight_snake_ddqn,3,2.6217,5.96,9412,cpu,6,41,52.66,0.05,1.461381
176,lightweight_snake_ddqn,3,2.6421,6.1,9412,cpu,8,44,72.75,0.05,1.587106
177,lightweight_snake_ddqn,3,2.6747,6.24,9412,cpu,9,70,85.4,0.05,0.431015
178,lightweight_snake_ddqn,3,2.7118,6.42,9412,cpu,9,80,83.5,0.05,0.479868
179,lightweight_snake_ddqn,3,2.7682,6.6,9412,cpu,13,122,128.32,0.05,0.755686
180,lightweight_snake_ddqn,3,2.8183,6.76,9412,cpu,15,108,147.88,0.05,0.338653
181,lightweight_snake_ddqn,3,2.8313,6.76,9412,cpu,2,28,12.25,0.05,0.335728
182,lightweight_snake_ddqn,3,2.8834,7.02,9412,cpu,15,113,145.73,0.05,0.551105
183,lightweight_snake_ddqn,3,2.9289,7.18,9412,cpu,11,98,105.34,0.05,0.588765
184,lightweight_snake_ddqn,3,2.9771,7.4,9412,cpu,13,104,128.1,0.05,0.628572
185,lightweight_snake_ddqn,3,2.9891,7.42,9412,cpu,4,26,31.69,0.05,0.559171
186,lightweight_snake_ddqn,3,3.0584,7.74,9412,cpu,18,149,179.1,0.05,0.426183
187,lightweight_snake_ddqn,3,3.1189,8.04,9412,cpu,15,131,146.95,0.05,0.405255
188,lightweight_snake_ddqn,3,3.2425,8.64,9412,cpu,31,265,315.77,0.05,0.683287
189,lightweight_snake_ddqn,3,3.2858,8.86,9412,cpu,13,93,125.71,0.05,0.259368
190,lightweight_snake_ddqn,3,3.3356,9.08,9412,cpu,13,108,125.66,0.05,0.794592
191,lightweight_snake_ddqn,3,3.3611,9.18,9412,cpu,9,55,83.45,0.05,0.430658
192,lightweight_snake_ddqn,3,3.3981,9.44,9412,cpu,15,80,145.16,0.05,0.516216
193,lightweight_snake_ddqn,3,3.43,9.58,9412,cpu,10,69,95.02,0.05,0.70393
194,lightweight_snake_ddqn,3,3.4771,9.72,9412,cpu,13,102,126.52,0.05,0.846445
