episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
102,q_learning,2,0.0383,0.76,522,cpu,0,11,-10.9,0.59973,0.0
103,q_learning,2,0.0384,0.76,522,cpu,0,8,-9.97,0.59673,0.0
104,q_learning,2,0.0387,0.76,525,cpu,1,18,0.64,0.59375,0.0
105,q_learning,2,0.0389,0.78,528,cpu,1,12,0.7,0.59078,0.0
106,q_learning,2,0.039,0.78,528,cpu,0,8,-9.57,0.58782,0.0
107,q_learning,2,0.0393,0.74,528,cpu,0,20,-9.49,0.58488,0.0
108,q_learning,2,0.0398,0.76,528,cpu,1,33,-0.01,0.58196,0.0
109,q_learning,2,0.0402,0.78,534,cpu,2,28,10.85,0.57905,0.0
110,q_learning,2,0.0404,0.78,534,cpu,0,12,-9.81,0.57615,0.0
111,q_learning,2,0.0411,0.82,534,cpu,2,45,10.98,0.57327,0.0
112,q_learning,2,0.0418,0.86,537,cpu,2,42,11.31,0.57041,0.0
113,q_learning,2,0.042,0.84,537,cpu,0,12,-10.01,0.56756,0.0
114,q_learning,2,0.0425,0.88,540,cpu,2,36,10.97,0.56472,0.0
115,q_learning,2,0.043,0.94,543,cpu,4,27,30.98,0.56189,0.0
116,q_learning,2,0.0432,0.94,543,cpu,1,14,0.28,0.55908,0.0
117,q_learning,2,0.0434,0.98,546,cpu,2,13,10.1,0.55629,0.0
118,q_learning,2,0.0438,0.96,546,cpu,1,25,0.27,0.55351,0.0
119,q_learning,2,0.0446,1.04,555,cpu,4,44,30.71,0.55074,0.0
120,q_learning,2,0.0448,1.02,555,cpu,0,14,-9.83,0.54799,0.0
121,q_learning,2,0.0449,1.0,555,cpu,0,11,-9.5,0.54525,0.0
122,q_learning,2,0.0451,0.96,555,cpu,0,10,-9.99,0.54252,0.0
123,q_learning,2,0.0454,0.96,558,cpu,2,19,10.44,0.53981,0.0
124,q_learning,2,0.0461,1.0,561,cpu,2,37,10.66,0.53711,0.0
125,q_learning,2,0.0462,1.0,561,cpu,0,6,-9.75,0.53442,0.0
126,q_learning,2,0.0468,1.0,576,cpu,2,43,10.6,0.53175,0.0
127,q_learning,2,0.0471,1.02,576,cpu,1,13,0.19,0.52909,0.0
128,q_learning,2,0.0474,1.04,576,cpu,1,24,0.38,0.52645,0.0
129,q_learning,2,0.048,1.1,585,cpu,3,35,20.79,0.52381,0.0
130,q_learning,2,0.0482,1.1,585,cpu,0,12,-9.61,0.5212,0.0
131,q_learning,2,0.0486,1.12,588,cpu,2,26,10.67,0.51859,0.0
132,q_learning,2,0.0489,1.1,588,cpu,2,20,10.73,0.516,0.0
133,q_learning,2,0.05,1.1,591,cpu,1,72,0.7,0.51342,0.0
134,q_learning,2,0.0504,1.18,591,cpu,4,27,30.18,0.51085,0.0
135,q_learning,2,0.0511,1.22,591,cpu,3,42,22.42,0.5083,0.0
136,q_learning,2,0.0518,1.26,597,cpu,4,41,31.44,0.50575,0.0
137,q_learning,2,0.0522,1.26,597,cpu,1,23,0.29,0.50322,0.0
138,q_learning,2,0.0533,1.32,600,cpu,3,73,20.81,0.50071,0.0
139,q_learning,2,0.0539,1.36,600,cpu,2,33,11.1,0.49821,0.0
140,q_learning,2,0.0544,1.4,600,cpu,3,25,21.09,0.49571,0.0
141,q_learning,2,0.055,1.48,603,cpu,4,37,32.08,0.49324,0.0
142,q_learning,2,0.0552,1.42,603,cpu,0,10,-9.59,0.49077,0.0
143,q_learning,2,0.0558,1.4,603,cpu,0,34,-9.43,0.48832,0.0
144,q_learning,2,0.0563,1.44,606,cpu,2,31,10.92,0.48587,0.0
145,q_learning,2,0.0567,1.48,606,cpu,2,26,10.87,0.48344,0.0
146,q_learning,2,0.0574,1.56,612,cpu,4,42,31.33,0.48103,0.0
147,q_learning,2,0.0579,1.54,612,cpu,1,36,1.46,0.47862,0.0
148,q_learning,2,0.0585,1.56,612,cpu,3,33,20.81,0.47623,0.0
149,q_learning,2,0.0588,1.58,612,cpu,1,15,0.77,0.47385,0.0
150,q_learning,2,0.0592,1.62,615,cpu,4,24,31.11,0.47148,0.0
151,q_learning,2,0.0594,1.62,615,cpu,1,12,0.5,0.46912,0.0
152,q_learning,2,0.0598,1.64,615,cpu,1,27,0.65,0.46678,0.0
153,q_learning,2,0.0609,1.72,615,cpu,4,69,31.96,0.46444,0.0
154,q_learning,2,0.0613,1.74,615,cpu,2,27,9.96,0.46212,0.0
155,q_learning,2,0.0618,1.78,615,cpu,3,25,20.69,0.45981,0.0
156,q_learning,2,0.0621,1.8,615,cpu,1,23,1.09,0.45751,0.0
157,q_learning,2,0.0623,1.8,615,cpu,0,7,-10.46,0.45522,0.0
158,q_learning,2,0.0626,1.82,618,cpu,2,18,10.15,0.45295,0.0
159,q_learning,2,0.063,1.82,618,cpu,2,23,10.6,0.45068,0.0
160,q_learning,2,0.0631,1.82,618,cpu,0,6,-10.35,0.44843,0.0
161,q_learning,2,0.064,1.84,618,cpu,3,57,21.57,0.44619,0.0
162,q_learning,2,0.0643,1.84,618,cpu,2,20,10.73,0.44396,0.0
163,q_learning,2,0.0647,1.86,618,cpu,1,23,0.49,0.44174,0.0
164,q_learning,2,0.0649,1.84,621,cpu,1,12,0.7,0.43953,0.0
165,q_learning,2,0.0653,1.8,621,cpu,2,26,10.87,0.43733,0.0
166,q_learning,2,0.0656,1.8,624,cpu,1,16,0.46,0.43514,0.0
167,q_learning,2,0.0657,1.76,624,cpu,0,7,-9.66,0.43297,0.0
168,q_learning,2,0.0661,1.78,627,cpu,2,28,10.85,0.4308,0.0
169,q_learning,2,0.0667,1.74,630,cpu,2,36,11.37,0.42865,0.0
170,q_learning,2,0.0673,1.8,630,cpu,3,39,20.55,0.4265,0.0
171,q_learning,2,0.0676,1.8,630,cpu,0,18,-9.47,0.42437,0.0
172,q_learning,2,0.0679,1.82,633,cpu,1,19,0.93,0.42225,0.0
173,q_learning,2,0.0685,1.84,633,cpu,3,41,21.53,0.42014,0.0
174,q_learning,2,0.0691,1.88,639,cpu,4,32,31.03,0.41804,0.0
175,q_learning,2,0.0702,1.96,639,cpu,4,69,33.16,0.41595,0.0
176,q_learning,2,0.0711,1.96,642,cpu,2,44,11.49,0.41387,0.0
177,q_learning,2,0.0716,2.02,645,cpu,4,30,31.25,0.4118,0.0
178,q_learning,2,0.0718,2.02,648,cpu,1,11,0.21,0.40974,0.0
179,q_learning,2,0.0725,2.06,660,cpu,5,38,41.28,0.40769,0.0
180,q_learning,2,0.0728,2.1,660,cpu,2,18,10.35,0.40565,0.0
181,q_learning,2,0.0732,2.1,663,cpu,2,27,11.16,0.40362,0.0
182,q_learning,2,0.0734,2.08,663,cpu,1,11,0.21,0.40161,0.0
183,q_learning,2,0.0736,2.1,663,cpu,2,13,10.5,0.3996,0.0
184,q_learning,2,0.074,2.04,663,cpu,1,24,0.98,0.3976,0.0
185,q_learning,2,0.0746,2.02,663,cpu,2,44,11.09,0.39561,0.0
186,q_learning,2,0.0748,1.96,663,cpu,1,10,0.32,0.39363,0.0
187,q_learning,2,0.0752,1.98,663,cpu,2,27,10.96,0.39167,0.0
188,q_learning,2,0.0757,1.96,663,cpu,2,35,10.68,0.38971,0.0
189,q_learning,2,0.0761,1.98,663,cpu,3,27,20.47,0.38776,0.0
190,q_learning,2,0.0766,1.96,666,cpu,2,32,10.21,0.38582,0.0
191,q_learning,2,0.0772,1.94,675,cpu,3,33,20.01,0.38389,0.0
192,q_learning,2,0.0776,1.96,675,cpu,1,31,0.81,0.38197,0.0
193,q_learning,2,0.078,1.98,675,cpu,1,25,0.67,0.38006,0.0
194,q_learning,2,0.0782,1.98,675,cpu,2,12,10.21,0.37816,0.0
195,q_learning,2,0.0785,1.96,675,cpu,1,15,0.77,0.37627,0.0
196,q_learning,2,0.0788,1.9,678,cpu,1,21,0.51,0.37439,0.0
197,q_learning,2,0.0792,1.92,678,cpu,2,21,10.82,0.37252,0.0
198,q_learning,2,0.0793,1.86,678,cpu,0,6,-9.95,0.37066,0.0
199,q_learning,2,0.0798,1.86,678,cpu,1,25,1.07,0.3688,0.0
200,q_learning,2,0.0803,1.84,678,cpu,3,31,20.63,0.36696,0.0
201,q_learning,2,0.0808,1.88,678,cpu,3,32,21.92,0.36512,0.0
202,q_learning,2,0.0812,1.9,678,cpu,2,26,10.87,0.3633,0.0
203,q_learning,2,0.0817,1.84,678,cpu,1,29,0.43,0.36148,0.0
204,q_learning,2,0.0824,1.9,681,cpu,5,40,41.66,0.35967,0.0
205,q_learning,2,0.0829,1.92,681,cpu,4,29,31.36,0.35788,0.0
206,q_learning,2,0.0832,1.96,684,cpu,3,17,20.77,0.35609,0.0
207,q_learning,2,0.0836,2.0,684,cpu,2,21,10.62,0.35431,0.0
208,q_learning,2,0.0842,2.02,687,cpu,3,39,21.55,0.35253,0.0
209,q_learning,2,0.0847,2.02,690,cpu,2,31,10.92,0.35077,0.0
210,q_learning,2,0.085,2.08,690,cpu,3,21,21.33,0.34902,0.0
211,q_learning,2,0.0854,2.04,690,cpu,1,19,0.73,0.34727,0.0
212,q_learning,2,0.0859,2.06,693,cpu,3,31,21.43,0.34554,0.0
213,q_learning,2,0.086,2.04,693,cpu,0,7,-10.26,0.34381,0.0
214,q_learning,2,0.0864,2.06,693,cpu,2,26,10.67,0.34209,0.0
215,q_learning,2,0.0872,2.12,702,cpu,5,45,42.51,0.34038,0.0
216,q_learning,2,0.0875,2.12,702,cpu,1,14,0.88,0.33868,0.0
217,q_learning,2,0.0879,2.16,702,cpu,2,21,10.82,0.33698,0.0
218,q_learning,2,0.0882,2.16,702,cpu,2,18,11.15,0.3353,0.0
219,q_learning,2,0.0885,2.14,702,cpu,1,16,0.66,0.33362,0.0
220,q_learning,2,0.0887,2.1,702,cpu,1,13,0.79,0.33195,0.0
221,q_learning,2,0.0891,2.14,705,cpu,2,26,11.27,0.33029,0.0
222,q_learning,2,0.09,2.2,708,cpu,4,49,32.16,0.32864,0.0
223,q_learning,2,0.0905,2.24,714,cpu,5,33,41.83,0.327,0.0
224,q_learning,2,0.0911,2.26,720,cpu,5,34,41.32,0.32536,0.0
225,q_learning,2,0.0917,2.24,723,cpu,3,31,21.63,0.32374,0.0
226,q_learning,2,0.0919,2.24,723,cpu,2,15,10.48,0.32212,0.0
227,q_learning,2,0.0923,2.18,723,cpu,1,21,0.11,0.32051,0.0
228,q_learning,2,0.093,2.26,732,cpu,5,42,41.04,0.31891,0.0
229,q_learning,2,0.0936,2.24,732,cpu,4,38,31.97,0.31731,0.0
230,q_learning,2,0.0941,2.24,732,cpu,2,27,11.16,0.31572,0.0
231,q_learning,2,0.0948,2.24,732,cpu,2,41,11.62,0.31415,0.0
232,q_learning,2,0.0951,2.26,732,cpu,2,20,10.73,0.31258,0.0
233,q_learning,2,0.0954,2.24,732,cpu,1,19,0.53,0.31101,0.0
234,q_learning,2,0.096,2.26,735,cpu,2,25,11.18,0.30946,0.0
235,q_learning,2,0.0968,2.32,738,cpu,5,49,41.87,0.30791,0.0
236,q_learning,2,0.0973,2.34,738,cpu,2,29,11.14,0.30637,0.0
237,q_learning,2,0.0984,2.4,750,cpu,5,72,41.94,0.30484,0.0
238,q_learning,2,0.0987,2.4,750,cpu,2,13,10.3,0.30331,0.0
239,q_learning,2,0.0992,2.38,750,cpu,2,32,10.81,0.3018,0.0
240,q_learning,2,0.0995,2.38,753,cpu,2,19,10.84,0.30029,0.0
241,q_learning,2,0.0996,2.32,756,cpu,0,7,-9.66,0.29879,0.0
242,q_learning,2,0.0998,2.3,756,cpu,0,8,-9.57,0.29729,0.0
243,q_learning,2,0.1001,2.32,756,cpu,2,17,10.66,0.29581,0.0
244,q_learning,2,0.1002,2.3,756,cpu,1,5,0.27,0.29433,0.0
245,q_learning,2,0.1007,2.34,756,cpu,3,30,21.54,0.29286,0.0
246,q_learning,2,0.101,2.34,756,cpu,1,21,0.71,0.29139,0.0
247,q_learning,2,0.1017,2.4,768,cpu,5,40,42.06,0.28994,0.0
248,q_learning,2,0.1022,2.44,771,cpu,2,26,11.67,0.28849,0.0
249,q_learning,2,0.1026,2.46,774,cpu,2,25,10.58,0.28704,0.0
250,q_learning,2,0.103,2.44,777,cpu,2,25,10.98,0.28561,0.0
251,q_learning,2,0.1037,2.46,780,cpu,4,37,31.48,0.28418,0.0
252,q_learning,2,0.1041,2.44,780,cpu,1,24,-0.02,0.28276,0.0
253,q_learning,2,0.1043,2.44,780,cpu,1,12,0.7,0.28135,0.0
254,q_learning,2,0.1047,2.42,783,cpu,4,23,31.22,0.27994,0.0
255,q_learning,2,0.1053,2.4,786,cpu,3,32,21.12,0.27854,0.0
256,q_learning,2,0.1056,2.38,786,cpu,2,17,10.06,0.27715,0.0
257,q_learning,2,0.1065,2.42,789,cpu,4,52,32.63,0.27576,0.0
258,q_learning,2,0.1068,2.4,789,cpu,2,19,10.64,0.27438,0.0
259,q_learning,2,0.1078,2.46,792,cpu,5,60,41.26,0.27301,0.0
260,q_learning,2,0.1081,2.44,792,cpu,2,15,10.88,0.27164,0.0
261,q_learning,2,0.1084,2.42,792,cpu,0,20,-9.89,0.27029,0.0
262,q_learning,2,0.1086,2.4,792,cpu,2,12,10.21,0.26893,0.0
263,q_learning,2,0.1093,2.48,792,cpu,4,41,32.44,0.26759,0.0
264,q_learning,2,0.11,2.52,795,cpu,4,36,31.39,0.26625,0.0
265,q_learning,2,0.1102,2.46,795,cpu,2,16,10.77,0.26492,0.0
266,q_learning,2,0.111,2.5,798,cpu,3,48,22.16,0.2636,0.0
267,q_learning,2,0.1116,2.54,801,cpu,4,31,31.74,0.26228,0.0
268,q_learning,2,0.1121,2.58,804,cpu,4,31,31.94,0.26097,0.0
269,q_learning,2,0.1129,2.66,831,cpu,5,42,42.24,0.25966,0.0
270,q_learning,2,0.1131,2.68,831,cpu,2,11,10.32,0.25836,0.0
271,q_learning,2,0.1133,2.66,831,cpu,1,11,0.81,0.25707,0.0
272,q_learning,2,0.1135,2.62,831,cpu,2,12,9.81,0.25579,0.0
273,q_learning,2,0.1138,2.56,834,cpu,2,13,10.7,0.25451,0.0
274,q_learning,2,0.1139,2.46,834,cpu,0,6,-9.95,0.25324,0.0
275,q_learning,2,0.1144,2.48,834,cpu,4,28,31.87,0.25197,0.0
276,q_learning,2,0.1153,2.54,840,cpu,5,52,43.14,0.25071,0.0
277,q_learning,2,0.1158,2.56,840,cpu,2,27,11.36,0.24946,0.0
278,q_learning,2,0.1165,2.56,852,cpu,5,39,42.17,0.24821,0.0
279,q_learning,2,0.1166,2.48,852,cpu,0,8,-9.37,0.24697,0.0
280,q_learning,2,0.117,2.5,852,cpu,3,25,21.49,0.24573,0.0
281,q_learning,2,0.1177,2.56,864,cpu,5,37,41.59,0.2445,0.0
282,q_learning,2,0.1184,2.6,864,cpu,4,45,32.0,0.24328,0.0
283,q_learning,2,0.1192,2.66,864,cpu,4,47,32.38,0.24206,0.0
284,q_learning,2,0.1197,2.64,864,cpu,1,26,1.56,0.24085,0.0
285,q_learning,2,0.1199,2.58,864,cpu,2,14,10.79,0.23965,0.0
286,q_learning,2,0.1203,2.58,867,cpu,2,18,11.15,0.23845,0.0
287,q_learning,2,0.1213,2.58,879,cpu,5,54,42.52,0.23726,0.0
288,q_learning,2,0.1216,2.58,879,cpu,2,17,11.06,0.23607,0.0
289,q_learning,2,0.1219,2.6,879,cpu,3,20,21.04,0.23489,0.0
290,q_learning,2,0.1223,2.6,882,cpu,2,22,11.11,0.23372,0.0
291,q_learning,2,0.1232,2.7,885,cpu,5,48,43.18,0.23255,0.0
292,q_learning,2,0.1235,2.72,885,cpu,1,19,0.93,0.23139,0.0
293,q_learning,2,0.124,2.76,885,cpu,4,28,31.07,0.23023,0.0
294,q_learning,2,0.1245,2.82,885,cpu,4,30,31.85,0.22908,0.0
295,q_learning,2,0.1254,2.86,894,cpu,5,52,42.74,0.22793,0.0
296,q_learning,2,0.1257,2.86,894,cpu,1,15,0.97,0.22679,0.0
297,q_learning,2,0.1259,2.76,894,cpu,0,9,-9.68,0.22566,0.0
298,q_learning,2,0.1267,2.84,900,cpu,6,46,52.91,0.22453,0.0
299,q_learning,2,0.1273,2.86,906,cpu,3,35,21.79,0.22341,0.0
300,q_learning,2,0.1274,2.84,906,cpu,1,7,0.45,0.22229,0.0
301,q_learning,2,0.1275,2.8,906,cpu,2,5,9.98,0.22118,0.0
302,q_learning,2,0.1277,2.8,909,cpu,1,12,0.5,0.22007,0.0
303,q_learning,2,0.1284,2.88,909,cpu,5,36,42.3,0.21897,0.0
304,q_learning,2,0.1285,2.84,909,cpu,2,7,10.16,0.21788,0.0
305,q_learning,2,0.1296,2.88,912,cpu,5,52,42.94,0.21679,0.0
306,q_learning,2,0.1301,2.88,912,cpu,2,30,11.63,0.21571,0.0
307,q_learning,2,0.1304,2.84,912,cpu,2,16,10.57,0.21463,0.0
308,q_learning,2,0.1305,2.84,912,cpu,2,6,10.27,0.21355,0.0
309,q_learning,2,0.1308,2.76,915,cpu,1,16,0.46,0.21249,0.0
310,q_learning,2,0.1314,2.78,915,cpu,3,37,20.97,0.21142,0.0
311,q_learning,2,0.1325,2.9,921,cpu,6,62,53.55,0.21037,0.0
312,q_learning,2,0.1331,2.94,921,cpu,4,30,32.05,0.20932,0.0
313,q_learning,2,0.1332,2.88,921,cpu,1,10,0.72,0.20827,0.0
314,q_learning,2,0.1339,2.88,924,cpu,4,36,31.59,0.20723,0.0
315,q_learning,2,0.1342,2.88,924,cpu,2,19,11.24,0.20619,0.0
316,q_learning,2,0.1351,2.92,933,cpu,5,53,42.63,0.20516,0.0
317,q_learning,2,0.1364,2.96,948,cpu,6,72,52.65,0.20413,0.0
318,q_learning,2,0.1367,2.92,948,cpu,2,12,10.81,0.20311,0.0
319,q_learning,2,0.1373,2.88,948,cpu,3,36,21.48,0.2021,0.0
320,q_learning,2,0.1381,2.94,951,cpu,5,41,42.75,0.20109,0.0
321,q_learning,2,0.1384,2.96,951,cpu,2,17,11.26,0.20008,0.0
322,q_learning,2,0.139,3.02,957,cpu,5,34,41.52,0.19908,0.0
323,q_learning,2,0.1399,3.1,960,cpu,6,49,53.18,0.19809,0.0
324,q_learning,2,0.1407,3.2,966,cpu,5,46,42.6,0.1971,0.0
325,q_learning,2,0.1415,3.24,972,cpu,6,45,52.42,0.19611,0.0
326,q_learning,2,0.1416,3.14,972,cpu,0,5,-9.64,0.19513,0.0
327,q_learning,2,0.1422,3.2,978,cpu,5,36,41.9,0.19415,0.0
328,q_learning,2,0.1428,3.18,978,cpu,4,31,31.74,0.19318,0.0
329,q_learning,2,0.1435,3.26,981,cpu,4,42,32.33,0.19222,0.0
330,q_learning,2,0.1444,3.24,981,cpu,2,49,12.14,0.19126,0.0
331,q_learning,2,0.1448,3.2,981,cpu,3,26,21.58,0.1903,0.0
332,q_learning,2,0.1451,3.16,981,cpu,2,15,10.48,0.18935,0.0
333,q_learning,2,0.1458,3.18,984,cpu,5,34,41.72,0.1884,0.0
334,q_learning,2,0.1464,3.26,990,cpu,5,34,41.72,0.18746,0.0
335,q_learning,2,0.1472,3.3,993,cpu,4,43,31.82,0.18652,0.0
336,q_learning,2,0.1488,3.4,1005,cpu,7,94,64.34,0.18559,0.0
